item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_syp,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,exp_sku_brand5,id,brand_y,medicine_type_y,sku_brand,new_brand,new_brand2,cosine,max_cosine,salt_flag,mod_brand2,uom_flag,uom_x,uom_y,pack,manufacturer,catg,subcatg,mrp,medicine_type_flag,count_cap,count_tab,count,mod_cosine,quantity_x,quantity_y,quantity_flag,strength_flag,strength_x,strength_y
33965,alex ls expectorant 100ml,,others,alex ls expectorant,alex ls expectorant 100,0.0,alex ls,alex,alex,alex,377607.0,alex ls suspension 100ml,others,alex,alex ls suspension 100,alex ls suspension 100ml ,0.75,0.75,0.0,alex ls expectorant 100ml ,0.0,ml ,ml ,100ml,Glenmark Pharmaceuticals Ltd,,,118.0,0.0,,,1,0.75,,,,,,
33966,zoray cps spf50 gel 50gm,,others,zoray cps spf50,zoray cps spf50 gel 50,0.0,zoray cps,zoray,zoray,zoray,380040.0,zoray cps spf 50 gel 50gm,others,zoray,zoray cps spf 50 gel,zoray cps spf 50 gel 50gm ,0.7999999999999998,0.7999999999999998,0.0,zoray cps spf50 gel 50gm ,0.0,gm ,gm ,50gm,Oaknet Healthcare Pvt Ltd,,,750.0,0.0,,,1,0.7999999999999998,,,,,,
33996,truderma face wash 150ml,,others,truderma face wash,truderma face wash 150,0.0,truderma face,truderma,truderma,truderma,385709.0,truderma regen night repair serum 50ml,others,truderma,truderma regen night repair serum 50,truderma regen night repair serum 50ml ,0.20412414523193154,0.20412414523193154,0.0,truderma face wash 150ml ,0.0,ml ,ml ,150ml,Regaliz India Ltd,,,439.0,0.0,,,1,0.20412414523193154,,,,,,
34011,himalaya cystone sf syrup 200ml,,syrup,himalaya cystone sf,himalaya cystone sf syrup 200,1.0,himalaya cystone,himalaya,himalaya,himalaya,210855.0,himalaya cystone syrup 200ml,syrup,himalaya,himalaya cystone syrup 200,himalaya cystone syrup 200ml ,0.8944271909999159,0.8944271909999159,0.0,himalaya cystone sf syrup 200ml ,0.0,ml ,ml ,200ml,Himalaya Drug Company,,,150.0,0.0,,,1,0.8944271909999159,,,,,,
33343,fast&up daily protein vanilla 150gm,,others,fast&up daily protein vanilla,fast&up daily protein vanilla 150,0.0,fast&up daily protein,fast&up daily,fast&up,fast&up,192122.0,fast&up vegan sports energy gel 150gm strawberry banana,others,fast&up,fast&up vegan sports energy gel 150 strawberry banana,fast&up vegan sports energy gel 150gm strawberry banana ,0.4082482904638631,0.4082482904638631,0.0,fast&up daily protein vanilla 150gm ,0.0,gm ,gm ,150gm,AERONUTRIX SPORTS LTD,,,499.0,0.0,,,1,0.4082482904638631,,,,,,
33355,neem ayu anti dandruff shampoo 200ml,,others,neem ayu anti dandruff,neem ayu anti dandruff shampoo 200,0.0,neem ayu anti,neem ayu,neem,neem,381991.0,neem herbal toothpaste 200mg,others,neem,neem herbal toothpaste 200,neem herbal toothpaste 200mg ,0.4082482904638631,0.4082482904638631,0.0,neem ayu anti dandruff shampoo 200ml ,1.0,ml ,mg ,200ml,MOHINI PHARMACITICULES,,,599.0,0.0,,,1,0.4082482904638631,,,,,,
33362,neem ayu anti dandruff oil 100ml,,others,neem ayu anti dandruff,neem ayu anti dandruff oil 100,0.0,neem ayu anti,neem ayu,neem,neem,381963.0,neem herbal tooth paste 100gm,others,neem,neem herbal toothpaste 100,neem herbal toothpaste 100gm ,0.4082482904638631,0.4082482904638631,0.0,neem ayu anti dandruff oil 100ml ,1.0,ml ,gm ,100ml,MOHINI PHARMACITICULES,,,449.0,0.0,,,1,0.4082482904638631,,,,,,
33422,ketoplast patch 7cm 7s,,others,ketoplast patch 7cm 7s,ketoplast patch 7cm 7s,0.0,ketoplast patch 7cm,ketoplast patch,ketoplast,ketoplast,221265.0,ketoplast patch 7,others,ketoplast,ketoplast patch 7,ketoplast patch 7 ,0.5773502691896258,0.5773502691896258,0.0,ketoplast patch 7cm 7s ,2.0,,,7s,Zuventus Healthcare Ltd,,,399.0,0.0,,,1,0.5773502691896258,,,,,,
33589,budamate neb respule 5*2ml,,others,budamate neb respule 5,budamate neb respule 5 2,0.0,budamate neb respule,budamate neb,budamate,budamate,142595.0,budamate neb 0.5mg respules 2ml 7,others,budamate,budamate neb 0.5 respules 2 7,budamate neb 0.5mg respules 2ml 7 ,0.6761234037828131,0.6761234037828131,0.0,budamate neb respule 5 2ml ,0.0,ml ,ml ,5*2ml,Lupin Ltd,,,411.0,0.0,,,1,0.6761234037828131,,,,,,
33617,manforce xoticâ condom chocolate 10s,,others,manforce xoticâ condom chocolate 10s,manforce xoticâ condom chocolate 10s,0.0,manforce xoticâ condom chocolate,manforce xoticâ condom,manforce,manforce,377407.0,manforce xotic premium chocolate condom 10s,others,manforce,manforce xotic premium chocolate condom 10s,manforce xotic premium chocolate condom 10s ,0.7302967433402214,0.7302967433402214,0.0,manforce xoticâ condom chocolate 10s ,2.0,,,10s,Mankind Pharma Ltd,,,90.0,0.0,,,1,0.7302967433402214,,,,,,
33618,manforce xoticâ condom chocolate 20s,,others,manforce xoticâ condom chocolate 20s,manforce xoticâ condom chocolate 20s,0.0,manforce xoticâ condom chocolate,manforce xoticâ condom,manforce,manforce,377423.0,manforce wild chocolate condom 20s,others,manforce,manforce wild chocolate condom 20s,manforce wild chocolate condom 20s ,0.7999999999999998,0.7999999999999998,0.0,manforce xoticâ condom chocolate 20s ,2.0,,,20s,Mankind Pharma Ltd,,,180.0,0.0,,,1,0.7999999999999998,,,,,,
33703,pyx proxy floss 1s,,others,pyx proxy floss 1s,pyx proxy floss 1s,0.0,pyx proxy floss,pyx proxy,pyx,pyx,283257.0,pyx proxy floss 25,others,pyx,pyx proxy floss 25,pyx proxy floss 25 ,0.75,0.75,0.0,pyx proxy floss 1s ,2.0,,,1s,SANDHIKA PHARMACEUTICALS LTD,,,85.0,0.0,,,1,0.75,,,,,,
33731,dabur honitus adulsa cough syp 100ml,,syrup,dabur honitus adulsa cough,dabur honitus adulsa cough syrup 100,1.0,dabur honitus adulsa,dabur honitus,dabur,dabur,363551.0,dabur honitus herbal cough remedy 100ml,others,dabur,dabur honitus herbal cough remedy 100,dabur honitus herbal cough remedy 100ml ,0.6666666666666667,0.6666666666666667,0.0,dabur honitus adulsa cough syrup 100ml ,0.0,ml ,ml ,100ml,Dabur India Limited,,,90.0,1.0,,,1,0.6666666666666667,,,,,,
33754,freestyle libre reader 1s,,others,freestyle libre reader 1s,freestyle libre reader 1s,0.0,freestyle libre reader,freestyle libre,freestyle,freestyle,197981.0,freestyle librepro reader 1,others,freestyle,freestyle librepro reader 1,freestyle librepro reader 1 ,0.5,0.5,0.0,freestyle libre reader 1s ,2.0,,,1s,ABBOTT HEALTHCARE PRIVATE LIMITED,,,5499.0,0.0,,,1,0.5,,,,,,
33803,strepsils lozenges sugar free 8s,,others,strepsils lozenges sf 8s,strepsils lozenges sf 8s,0.0,strepsils lozenges sf,strepsils lozenges,strepsils,strepsils,381201.0,strepsils lozenges orange 8s,others,strepsils,strepsils lozenges orange 8s,strepsils lozenges orange 8s ,0.75,0.75,0.0,strepsils lozenges sf 8s ,2.0,,,8s,Reckitt Benckiser (india) Ltd.,,,48.0,0.0,,,1,0.75,,,,,,
33989,colgate toothpaste kids strawberry 80gm,,others,colgate toothpaste paediatric strawberry,colgate toothpaste paediatric strawberry 80,0.0,colgate toothpaste paediatric,colgate toothpaste,colgate,colgate,156698.0,colgate kids barbie toothpaste 80gm strawberry,others,colgate,colgate paediatric barbie toothpaste 80 strawberry,colgate paediatric barbie toothpaste 80gm strawberry ,0.9128709291752768,0.9128709291752768,0.0,colgate toothpaste paediatric strawberry 80gm ,0.0,gm ,gm ,80gm,Colgate Palmolive India Ltd.,,,128.0,0.0,,,1,0.9128709291752768,,,,,,
33356,neem ayu anti hair fall shampoo 200ml,,others,neem ayu anti hair fall,neem ayu anti hair fall shampoo 200,0.0,neem ayu anti hair,neem ayu anti,neem ayu,neem,381991.0,neem herbal toothpaste 200mg,others,neem,neem herbal toothpaste 200,neem herbal toothpaste 200mg ,0.3779644730092272,0.3779644730092272,0.0,neem ayu anti hair fall shampoo 200ml ,1.0,ml ,mg ,200ml,MOHINI PHARMACITICULES,,,599.0,0.0,,,1,0.3779644730092272,,,,,,
33359,neem ayu anti hair fall oil 100ml,,others,neem ayu anti hair fall,neem ayu anti hair fall oil 100,0.0,neem ayu anti hair,neem ayu anti,neem ayu,neem,381963.0,neem herbal tooth paste 100gm,others,neem,neem herbal toothpaste 100,neem herbal toothpaste 100gm ,0.3779644730092272,0.3779644730092272,0.0,neem ayu anti hair fall oil 100ml ,1.0,ml ,gm ,100ml,MOHINI PHARMACITICULES,,,449.0,0.0,,,1,0.3779644730092272,,,,,,
33454,long drive ds gold 4s,,others,long drive ds gold 4s,long drive ds gold 4s,0.0,long drive ds gold,long drive ds,long drive,long,371297.0,long drive gold tablet 4s,tablet,long,long drive gold 4s,long drive gold tablet 4s ,0.7999999999999998,0.7999999999999998,1.0,long drive ds gold 4s ,2.0,,,4s,Leeford Healthcare,,,230.0,1.0,,,1,0.8944271909999159,,,,,,
33483,whisper bindazzz nights xl+ 30s,,others,whisper bindazzz nights xl+ 30s,whisper bindazzz nights xl+ 30s,0.0,whisper bindazzz nights xl+,whisper bindazzz nights,whisper bindazzz,whisper,376242.0,whisper bindazzz nights pads xl+ 30s,others,whisper,whisper bindazzz nights pads xl+ 30s,whisper bindazzz nights pads xl+ 30s ,0.9128709291752768,0.9128709291752768,0.0,whisper bindazzz nights xl+ 30s ,2.0,,,30s,Procter & Gamble Hygiene and Health Care Ltd,,,380.0,0.0,,,1,0.9128709291752768,,,,,,
33601,gas o fast active jeera 6x5gm,,others,gas o fast active jeera,gas o fast active jeera 6x5,0.0,gas o fast active,gas o fast,gas o,gas,377433.0,gas o fast active jeera sachet 5gm,others,gas,gas o fast active jeera sachet 5,gas o fast active jeera sachet 5gm ,0.7715167498104595,0.7715167498104595,0.0,gas o fast active jeera 6x5gm ,0.0,gm ,gm ,6*5gm,Mankind Pharma Ltd,,,60.0,0.0,,,1,0.7715167498104595,,,,,,
33602,gas o fast lemon flavour 6x5gm,,others,gas o fast lemon flavour,gas o fast lemon flavour 6x5,0.0,gas o fast lemon,gas o fast,gas o,gas,199777.0,gas o fast sachet 5gm lemon,others,gas,gas o fast sachet 5 lemon,gas o fast sachet 5gm lemon ,0.6666666666666667,0.6666666666666667,0.0,gas o fast lemon flavour 6x5gm ,0.0,gm ,gm ,6*5gm,Mankind Pharma Ltd,,,60.0,0.0,,,1,0.6666666666666667,,,,,,
33615,manforce xotic condom strawberry 20s,,others,manforce xotic condom strawberry 20s,manforce xotic condom strawberry 20s,0.0,manforce xotic condom strawberry,manforce xotic condom,manforce xotic,manforce,377422.0,manforce wild strawberry condom 20s,others,manforce,manforce wild strawberry condom 20s,manforce wild strawberry condom 20s ,0.7999999999999998,0.7999999999999998,0.0,manforce xotic condom strawberry 20s ,2.0,,,20s,Mankind Pharma Ltd,,,180.0,0.0,,,1,0.7999999999999998,,,,,,
33658,biotique fruit brightening face wash 150 ml,,others,biotique fruit brightening face wash,biotique fruit brightening face wash 150,0.0,biotique fruit brightening face,biotique fruit brightening,biotique fruit,biotique,127850.0,biotique bio white whitening & brightening face wash 150ml,others,biotique,biotique bio white whitening & brightening face wash 150,biotique bio white whitening & brightening face wash 150ml ,0.7216878364870323,0.7216878364870323,0.0,biotique fruit brightening face wash 150ml ,0.0,ml ,ml ,150ml,BIO VEDA ACTION RESERCH COMPNEY,,,170.0,0.0,,,1,0.7216878364870323,,,,,,
33342,ketofly soap 75gm,,others,ketofly,ketofly soap 75,0.0,ketofly,ketofly,ketofly,ketofly,221173.0,ketofly soap 75gm,others,ketofly,ketofly soap 75,ketofly soap 75gm ,,,0.0,ketofly soap 75gm ,,,,75gm,Leeford Healthcare,,,110.0,0.0,0.0,0.0,1,,,,,,,
33389,renerve plus injection 2ml,,injection,renerve plus,renerve plus injection 2,0.0,renerve,renerve,renerve,renerve,289135.0,renerve plus injection 2ml,injection,renerve,renerve plus injection 2,renerve plus injection 2ml ,,,0.0,renerve plus injection 2ml ,,,,2ml,Strides shasun Ltd,,,122.85,0.0,0.0,0.0,1,,,,,,,
33392,duobrom eye drop 5ml,,others,duobrom eye,duobrom eye drops 5,0.0,duobrom,duobrom,duobrom,duobrom,182186.0,duobrom eye drops 5ml,others,duobrom,duobrom eye drops 5,duobrom eye drops 5ml ,,,0.0,duobrom eye drops 5ml ,,,,5ml,Ajanta Pharma Ltd,,,201.0,0.0,0.0,0.0,1,,,,,,,
33394,sebonac face wash 75gm,,others,sebonac face wash,sebonac face wash 75,0.0,sebonac face,sebonac,sebonac,sebonac,309305.0,sebonac face wash 75gm,others,sebonac,sebonac face wash 75,sebonac face wash 75gm ,,,0.0,sebonac face wash 75gm ,,,,75gm,Glowderma Labs Pvt Ltd,,,245.0,0.0,0.0,0.0,1,,,,,,,
33424,cotaryl 3d cream 50gm,,others,cotaryl 3d,cotaryl 3d cream 50,0.0,cotaryl,cotaryl,cotaryl,cotaryl,378941.0,cotaryl 3d cream 50gm,others,cotaryl,cotaryl 3d cream 50,cotaryl 3d cream 50gm ,,,0.0,cotaryl 3d cream 50gm ,,,,50gm,FDC Ltd,,,170.0,0.0,0.0,0.0,1,,,,,,,
33440,trichospire hair growth serum 60ml,,others,trichospire hair growth serum,trichospire hair growth serum 60,0.0,trichospire hair growth,trichospire hair,trichospire,trichospire,385536.0,trichospire hair growth serum 60ml,others,trichospire,trichospire hair growth serum 60,trichospire hair growth serum 60ml ,,,0.0,trichospire hair growth serum 60ml ,,,,60ml,Influx Healthcare,,,1990.0,0.0,0.0,0.0,1,,,,,,,
33446,moov strong gel 15gm,,others,moov strong,moov strong gel 15,0.0,moov,moov,moov,moov,377464.0,moov strong gel 15gm,others,moov,moov strong gel 15,moov strong gel 15gm ,,,0.0,moov strong gel 15gm ,,,,15gm,Reckitt Benckiser (india) Ltd.,,,75.0,0.0,0.0,0.0,1,,,,,,,
33466,cosvate s lotion 30ml,,others,cosvate s,cosvate s lotion 30,0.0,cosvate,cosvate,cosvate,cosvate,158622.0,cosvate s lotion 30ml,others,cosvate,cosvate s lotion 30,cosvate s lotion 30ml ,,,0.0,cosvate s lotion 30ml ,,,,30ml,Oaknet Healthcare Pvt Ltd,,,172.77,0.0,0.0,0.0,1,,,,,,,
33468,zivimox eye drop 5ml,,others,zivimox eye,zivimox eye drops 5,0.0,zivimox,zivimox,zivimox,zivimox,348888.0,zivimox eye drop 5ml,others,zivimox,zivimox eye drops 5,zivimox eye drops 5ml ,,,0.0,zivimox eye drops 5ml ,,,,5ml,Zivira Labs Pvt Ltd,,,145.0,0.0,0.0,0.0,1,,,,,,,
33485,planokuf syp 60ml,,syrup,planokuf,planokuf syrup 60,1.0,planokuf,planokuf,planokuf,planokuf,277281.0,planokuf syrup 60ml,syrup,planokuf,planokuf syrup 60,planokuf syrup 60ml ,,,0.0,planokuf syrup 60ml ,,,,60ml,Shreya Life Sciences Pvt Ltd,,,117.05,0.0,0.0,0.0,1,,,,,,,
33486,clop s nano lotion 20ml,,others,clop s nano,clop s nano lotion 20,0.0,clop s,clop,clop,clop,155248.0,clop s nano lotion 20ml,others,clop,clop s nano lotion 20,clop s nano lotion 20ml ,,,0.0,clop s nano lotion 20ml ,,,,20ml,Liva Healthcare,,,231.55,0.0,0.0,0.0,1,,,,,,,
33505,sucrafil ano cream 20gm,,others,sucrafil ano,sucrafil ano cream 20,0.0,sucrafil,sucrafil,sucrafil,sucrafil,379816.0,sucrafil ano cream 20gm,others,sucrafil,sucrafil ano cream 20,sucrafil ano cream 20gm ,,,0.0,sucrafil ano cream 20gm ,,,,20gm,Fourrts India Laboratories Pvt Ltd,,,127.0,0.0,0.0,0.0,1,,,,,,,
33511,cicatrix cream 50ml,,others,cicatrix,cicatrix cream 50,0.0,cicatrix,cicatrix,cicatrix,cicatrix,151658.0,cicatrix cream 50ml,others,cicatrix,cicatrix cream 50,cicatrix cream 50ml ,,,0.0,cicatrix cream 50ml ,,,,50ml,Kshipra Health Solutions,,,5990.0,0.0,0.0,0.0,1,,,,,,,
33516,digene ultra fizz orange powder 6.25gm,,others,digene ultra fizz orange,digene ultra fizz orange powder 6.25,0.0,digene ultra fizz,digene ultra,digene,digene,368714.0,digene ultra fizz orange powder 6.25gm,others,digene,digene ultra fizz orange powder 6.25,digene ultra fizz orange powder 6.25gm ,,,0.0,digene ultra fizz orange powder 6.25gm ,,,,6.25gm,ABBOTT HEALTHCARE PRIVATE LIMITED,,,10.0,0.0,0.0,0.0,1,,,,,,,
33532,cremadiet plus powder 100gm,,others,cremadiet plus,cremadiet plus powder 100,0.0,cremadiet,cremadiet,cremadiet,cremadiet,159118.0,cremadiet plus powder 100gm,others,cremadiet,cremadiet plus powder 100,cremadiet plus powder 100gm ,,,0.0,cremadiet plus powder 100gm ,,,,100gm,ABBOTT HEALTHCARE PRIVATE LIMITED,,,203.5,0.0,0.0,0.0,1,,,,,,,
33552,clenia face wash 100ml,,others,clenia face wash,clenia face wash 100,0.0,clenia face,clenia,clenia,clenia,367942.0,clenia face wash 100gm,others,clenia,clenia face wash 100,clenia face wash 100gm ,,,0.0,clenia face wash 100ml ,,,,100ml,Ajanta Pharma Ltd,,,485.0,0.0,0.0,0.0,1,,,,,,,
33555,caladryl lotion 65ml,,others,caladryl,caladryl lotion 65,0.0,caladryl,caladryl,caladryl,caladryl,367515.0,caladryl lotion 65ml,others,caladryl,caladryl lotion 65,caladryl lotion 65ml ,,,0.0,caladryl lotion 65ml ,,,,65ml,Piramal Healthcare Limited,,,55.63,0.0,0.0,0.0,1,,,,,,,
33653,zendril syrup 100ml,,syrup,zendril,zendril syrup 100,1.0,zendril,zendril,zendril,zendril,346705.0,zendril syrup 100ml,syrup,zendril,zendril syrup 100,zendril syrup 100ml ,,,0.0,zendril syrup 100ml ,,,,100ml,ZEN LABS INDIA,,,87.0,0.0,0.0,0.0,1,,,,,,,
33700,polyclav ds dry syp 30ml,,syrup,polyclav ds dry,polyclav ds dry syrup 30,1.0,polyclav ds,polyclav,polyclav,polyclav,277999.0,polyclav ds dry syrup 30ml,syrup,polyclav,polyclav ds dry syrup 30,polyclav ds dry syrup 30ml ,,,0.0,polyclav ds dry syrup 30ml ,,,,30ml,Macleods Pharmaceuticals Pvt Ltd,,,142.5,0.0,0.0,0.0,1,,,,,,,
33721,kamkuff syp 100ml,,syrup,kamkuff,kamkuff syrup 100,1.0,kamkuff,kamkuff,kamkuff,kamkuff,378459.0,kamkuff syrup 100ml,syrup,kamkuff,kamkuff syrup 100,kamkuff syrup 100ml ,,,0.0,kamkuff syrup 100ml ,,,,100ml,,,,99.0,0.0,0.0,0.0,1,,,,,,,
33725,healsenz oint 30gm,,others,healsenz ointment,healsenz ointment 30,0.0,healsenz,healsenz,healsenz,healsenz,379845.0,healsenz ointment 30gm,others,healsenz,healsenz ointment 30,healsenz ointment 30gm ,,,0.0,healsenz ointment 30gm ,,,,30gm,Eris Lifesciences Ltd,,,218.9,0.0,0.0,0.0,1,,,,,,,
33726,acnethro soap 100gm,,others,acnethro,acnethro soap 100,0.0,acnethro,acnethro,acnethro,acnethro,102953.0,acnethro soap 100gm,others,acnethro,acnethro soap 100,acnethro soap 100gm ,,,0.0,acnethro soap 100gm ,,,,100gm,Salve Pharmaceuticals Pvt Ltd,,,147.0,0.0,0.0,0.0,1,,,,,,,
33739,lureglo serum 20ml,,others,lureglo serum,lureglo serum 20,0.0,lureglo,lureglo,lureglo,lureglo,232337.0,lureglo serum 20gm,others,lureglo,lureglo serum 20,lureglo serum 20gm ,,,0.0,lureglo serum 20ml ,,,,20ml,Rockmed Pharma Pvt. Ltd,,,580.0,0.0,0.0,0.0,1,,,,,,,
33772,vantej aqua mouth wash 100ml,,others,vantej aqua mouth wash,vantej aqua mouth wash 100,0.0,vantej aqua mouth,vantej aqua,vantej,vantej,383125.0,vantej aqua mouth wash 100ml,others,vantej,vantej aqua mouth wash 100,vantej aqua mouth wash 100ml ,,,0.0,vantej aqua mouth wash 100ml ,,,,100ml,Dr Reddy's Laboratories Ltd,,,150.0,0.0,0.0,0.0,1,,,,,,,
33773,metasone plus cream 15gm,,others,metasone plus,metasone plus cream 15,0.0,metasone,metasone,metasone,metasone,239357.0,metasone plus cream 15gm,others,metasone,metasone plus cream 15,metasone plus cream 15gm ,,,0.0,metasone plus cream 15gm ,,,,15gm,Talent India,,,165.0,0.0,0.0,0.0,1,,,,,,,
33819,eucalyptus oil 15ml,,others,eucalyptus,eucalyptus oil 15,0.0,eucalyptus,eucalyptus,eucalyptus,eucalyptus,381746.0,eucalyptus oil 15ml,others,eucalyptus,eucalyptus oil 15,eucalyptus oil 15ml ,,,0.0,eucalyptus oil 15ml ,,,,15ml,ASHWIN FINE CHEMICALS,,,200.0,0.0,0.0,0.0,1,,,,,,,
33825,tobaflam eye drop 5ml,,others,tobaflam eye,tobaflam eye drops 5,0.0,tobaflam,tobaflam,tobaflam,tobaflam,327067.0,tobaflam eye drop 5ml,others,tobaflam,tobaflam eye drops 5,tobaflam eye drops 5ml ,,,0.0,tobaflam eye drops 5ml ,,,,5ml,Cipla Ltd,,,196.31,0.0,0.0,0.0,1,,,,,,,
33851,acunus gel 20ml,,others,acunus,acunus gel 20,0.0,acunus,acunus,acunus,acunus,379124.0,acunus gel 20ml,others,acunus,acunus gel 20,acunus gel 20ml ,,,0.0,acunus gel 20ml ,,,,20ml,,,,475.0,0.0,0.0,0.0,1,,,,,,,
33853,mucomyst spray 100ml,,others,mucomyst,mucomyst spray 100,0.0,mucomyst,mucomyst,mucomyst,mucomyst,379374.0,mucomyst spray 100ml,others,mucomyst,mucomyst spray 100,mucomyst spray 100ml ,,,0.0,mucomyst spray 100ml ,,,,100ml,,,,1440.0,0.0,0.0,0.0,1,,,,,,,
33911,strata xrt gel 20gm,,others,strata xrt,strata xrt gel 20,0.0,strata,strata,strata,strata,381581.0,strata xrt gel 20gm,others,strata,strata xrt gel 20,strata xrt gel 20gm ,,,0.0,strata xrt gel 20gm ,,,,20gm,Dr Reddy's Laboratories Ltd,,,3500.0,0.0,0.0,0.0,1,,,,,,,
33915,montina l syrup 30ml,,syrup,montina l,montina l syrup 30,1.0,montina,montina,montina,montina,243801.0,montina l syrup 30ml,syrup,montina,montina l syrup 30,montina l syrup 30ml ,,,0.0,montina l syrup 30ml ,,,,30ml,Aristo Pharmaceuticals Pvt Ltd,,,43.7,0.0,0.0,0.0,1,,,,,,,
33918,alight plus gel 15gm,,others,alight plus,alight plus gel 15,0.0,alight,alight,alight,alight,108184.0,alight plus gel 15gm,others,alight,alight plus gel 15,alight plus gel 15gm ,,,0.0,alight plus gel 15gm ,,,,15gm,Leeford Healthcare,,,145.0,0.0,0.0,0.0,1,,,,,,,
33934,abetanate cream 30gm,,others,abetanate,abetanate cream 30,0.0,abetanate,abetanate,abetanate,abetanate,366141.0,abetanate cream 30gm,others,abetanate,abetanate cream 30,abetanate cream 30gm ,,,0.0,abetanate cream 30gm ,,,,30gm,ABETAR HEALTHCARE,,,120.0,0.0,0.0,0.0,1,,,,,,,
33971,hemolit cream 30gm,,others,hemolit,hemolit cream 30,0.0,hemolit,hemolit,hemolit,hemolit,209407.0,hemolit cream 30gm,others,hemolit,hemolit cream 30,hemolit cream 30gm ,,,0.0,hemolit cream 30gm ,,,,30gm,Macleods Pharmaceuticals Pvt Ltd,,,137.5,0.0,0.0,0.0,1,,,,,,,
34014,reshed v solution 5ml,,others,reshed v,reshed v solution 5,0.0,reshed,reshed,reshed,reshed,382803.0,reshed v solution 5ml,others,reshed,reshed v solution 5,reshed v solution 5ml ,,,0.0,reshed v solution 5ml ,,,,5ml,,,,895.0,0.0,0.0,0.0,1,,,,,,,
33397,alphacept cap 8mg 15s,,capsule,alphacept,alphacept 8 15s,,alphacept,alphacept,alphacept,,109340.0,alphacept 8 capsule 10s,capsule,alphacept,alphacept 8 10s,alphacept 8 capsule 10s,0.6666666666666667,0.6666666666666667,0.0,alphacept capsule 8mg 15s,2.0,mg,,15s,Lupin Ltd,,,437.8,,1.0,,1,0.6666666666666667,15.0,10.0,1.0,2.0,8.0,
33508,maxgalin cap 75mg 15s,,capsule,maxgalin,maxgalin 75 15s,,maxgalin,maxgalin,maxgalin,,235469.0,maxgalin 75 capsule 10s,capsule,maxgalin,maxgalin 75 10s,maxgalin 75 capsule 10s,0.6666666666666667,0.6666666666666667,0.0,maxgalin capsule 75mg 15s,2.0,mg,,15s,Sun Pharmaceutical Industries Ltd,,,277.5,,1.0,,1,0.6666666666666667,15.0,10.0,1.0,2.0,75.0,
33507,c-hop cap 400mg 10s,,capsule,c hop,c hop 400 10s,,c,c,c,,151450.0,c hop 200mg soft gelatin capsule 10s,capsule,c,c hop 200 sg 10s,c hop 200mg sg capsule 10s,0.6708203932499369,0.6708203932499369,0.0,c hop capsule 400mg 10s,0.0,mg,mg,10s,Corona Remedies Pvt Ltd,,,625.0,,1.0,,1,0.6708203932499369,10.0,10.0,0.0,1.0,400.0,200.0
33697,zincovit w cap 10s,,capsule,zincovit w,zincovit w 10s,,zincovit,zincovit,zincovit,,376513.0,zincovit capsule 10s,capsule,zincovit,zincovit 10s,zincovit capsule 10s,0.8164965809277259,0.8164965809277259,0.0,zincovit w capsule 10s,2.0,,,10s,Apex Laboratories Pvt Ltd,,,155.0,,1.0,,1,0.8164965809277259,10.0,10.0,0.0,2.0,,
