item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_cap,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,id,brand_y,category_c1,sku_brand,new_brand,medicine_type_y,new_brand2,cosine,max_cosine,quantity_x,quantity_y,quantity_flag,salt_flag,mod_brand2,uom_flag,uom_x,uom_y,strength_flag,strength_x,strength_y,pack,manufacturer,catg,subcatg,mrp,count,mod_cosine
COQ0014,coq 10mg cap 10's,,capsule,coq,coq 10 10s,1.0,coq,coq,coq,673006.0,coq-cd capsule 10s,Allopathy_RX_A,coq,coq cd 10s,capsule,coq cd capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,coq 10mg capsule 10s,2.0,mg,,2.0,10,,10,SANOFI AVENTIS INDIA LTD,,,25.86,3,0.6666666666666667
CYC0109,cyclovarin cap,,capsule,cyclovarin,cyclovarin capsule,1.0,cyclovarin,cyclovarin,cyclovarin,160304.0,cyclovarin capsule 75s,AYURVEDIC,cyclovarin,cyclovarin 75s,capsule,cyclovarin capsule 75s,0.4999999999999999,0.4999999999999999,cap,75,1.0,0.0,cyclovarin capsule,2.0,,,2.0,,,1,EAST INDIA PHARMACEUTICALS,,,225.0,1,0.4999999999999999
CYC0189,cyclonox 50mg softgel cap 5's,,capsule,cyclonox,cyclonox 50 softgel 5s,1.0,cyclonox,cyclonox,cyclonox,382557.0,cyclonox 100mg capsules 5s,,cyclonox,cyclonox 100 5s,capsule,cyclonox 100mg capsule 5s,0.5773502691896258,0.5773502691896258,5,5,0.0,0.0,cyclonox 50mg softgel capsule 5s,0.0,mg,mg,1.0,50,100,5,INDIABULLS PHARMACEUTICAL LTD,,,48.6,1,0.5773502691896258
D310002,d3 120 cap 10's,,capsule,d3,d3 120 10s,1.0,d3,d3,d3,161074.0,d3 60000iu capsule 10s,ALLOPATHY NON-MEDICINE,d3,d3 60000iu 10s,capsule,d3 60000iu capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,d3 120 capsule 10s,2.0,,iu,2.0,,,10,SHREYA LIFESCIENCES PVT LTD,,,25.0,3,0.6666666666666667
D310002,d3 120 cap 10's,,capsule,d3,d3 120 10s,1.0,d3,d3,d3,161077.0,d3 care capsule 10s,ALLOPATHY NON-MEDICINE,d3,d3 care 10s,capsule,d3 care capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,d3 120 capsule 10s,2.0,,,2.0,,,10,SHREYA LIFESCIENCES PVT LTD,,,25.0,3,0.6666666666666667
D310002,d3 120 cap 10's,,capsule,d3,d3 120 10s,1.0,d3,d3,d3,161101.0,d3 myo capsule 10s,ALLOPATHY NON-MEDICINE,d3,d3 myo 10s,capsule,d3 myo capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,d3 120 capsule 10s,2.0,,,2.0,,,10,SHREYA LIFESCIENCES PVT LTD,,,25.0,3,0.6666666666666667
DAB0453,dabiten 110 cap 10's,,capsule,dabiten,dabiten 110 10s,1.0,dabiten,dabiten,dabiten,384086.0,dabiten 75 capsule 10s,,dabiten,dabiten 75 10s,capsule,dabiten 75 capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,dabiten 110 capsule 10s,2.0,,,2.0,,,10,ALTEUS BIOGENICS PVT LTD,,,20.0,1,0.6666666666666667
DAI0037,daily 2 cap 10's,,capsule,daily,daily 2 10s,1.0,daily,daily,daily,386164.0,daily d3 capsule 10s,,daily,daily d3 10s,capsule,daily d3 capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,daily 2 capsule 10s,2.0,,,2.0,,,10,HEATH KARE PHARMA,,,6.8,3,0.6666666666666667
DAI0037,daily 2 cap 10's,,capsule,daily,daily 2 10s,1.0,daily,daily,daily,386386.0,daily d3 capsule 10s,,daily,daily d3 10s,capsule,daily d3 capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,daily 2 capsule 10s,2.0,,,2.0,,,10,HEATH KARE PHARMA,,,6.8,3,0.6666666666666667
DAI0037,daily 2 cap 10's,,capsule,daily,daily 2 10s,1.0,daily,daily,daily,532379.0,daily-asp capsule 10s,Allopathy_RX_A,daily,daily asp 10s,capsule,daily asp capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,daily 2 capsule 10s,2.0,,,2.0,,,10,HEATH KARE PHARMA,,,6.8,3,0.6666666666666667
DAY0051,day 28 cap 10's,,capsule,day,day 28 10s,1.0,day,day,day,611010.0,day-fit capsule 10s,Allopathy_RX_A,day,day fit 10s,capsule,day fit capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,day 28 capsule 10s,2.0,,,2.0,,,10,XYLO LIFE SCIENCES PVT LTD,,,15.0,1,0.6666666666666667
DER0370,dermazole  cap,,capsule,dermazole,dermazole capsule,1.0,dermazole,dermazole,dermazole,629299.0,dermazole capsule,Allopathy_RX_A,dermazole,dermazole,capsule,dermazole capsule,0.7071067811865475,0.7071067811865475,cap,,1.0,0.0,dermazole capsule,2.0,,,2.0,,,1,PSYCO REMEDIES LTD,,,23.0,1,0.7071067811865475
DEX0442,dexelpride cap 10's,,capsule,dexelpride,dexelpride 10s,1.0,dexelpride,dexelpride,dexelpride,378923.0,dexelpride 10mg/75mg capsule 10s,,dexelpride,dexelpride 10/75 10s,capsule,dexelpride 10mg/75mg capsule 10s,0.7071067811865475,0.7071067811865475,10,10,0.0,0.0,dexelpride capsule 10s,2.0,,mg,2.0,,10,10,KINDSPIRIT PHARMACEUTICALS,,,21.5,1,0.7071067811865475
DIA0007,diabetone caps,,capsule,diabetone,diabetone capsule,1.0,diabetone,diabetone,diabetone,165540.0,diabetone a capsule 15s,ALLOPATHY NON-MEDICINE,diabetone,diabetone a 15s,capsule,diabetone a capsule 15s,0.40824829046386296,0.40824829046386296,cap,15,1.0,0.0,diabetone capsule,2.0,,,2.0,,,15,MEYER ORGANICS PVT LTD,,,9.3,3,0.40824829046386296
DIA0007,diabetone caps,,capsule,diabetone,diabetone capsule,1.0,diabetone,diabetone,diabetone,165541.0,diabetone pn capsule 15s,ALLOPATHY NON-MEDICINE,diabetone,diabetone pn 15s,capsule,diabetone pn capsule 15s,0.40824829046386296,0.40824829046386296,cap,15,1.0,0.0,diabetone capsule,2.0,,,2.0,,,15,MEYER ORGANICS PVT LTD,,,9.3,3,0.40824829046386296
DIA0007,diabetone caps,,capsule,diabetone,diabetone capsule,1.0,diabetone,diabetone,diabetone,384047.0,diabetone a capsule 15s,,diabetone,diabetone a 15s,capsule,diabetone a capsule 15s,0.40824829046386296,0.40824829046386296,cap,15,1.0,0.0,diabetone capsule,2.0,,,2.0,,,15,MEYER ORGANICS PVT LTD,,,9.3,3,0.40824829046386296
DIA0140,diakyur caps,,capsule,diakyur,diakyur capsule,1.0,diakyur,diakyur,diakyur,165646.0,diakyur capsule 60s,NON-MEDICINE,diakyur,diakyur 60s,capsule,diakyur capsule 60s,0.4999999999999999,0.4999999999999999,cap,60,1.0,0.0,diakyur capsule,2.0,,,2.0,,,20,AMRUTANJAN HEALTH CARE LIMITED,,,7.66,1,0.4999999999999999
DUM0012,dumel cap 15's,,capsule,dumel,dumel 15s,1.0,dumel,dumel,dumel,182155.0,dumel soft gelatin capsule 15s,ALLOPATHY NON-MEDICINE,dumel,dumel sg 15s,capsule,dumel sg capsule 15s,0.8164965809277259,0.8164965809277259,15,15,0.0,0.0,dumel capsule 15s,2.0,,,2.0,,,15,DRJOHN'S LAB PHARMA PVT LTD,,,8.33,1,0.8164965809277259
ENE0027,energic 31 cap,,capsule,energic,energic 31 capsule,1.0,energic,energic,energic,186691.0,energic 31 capsule 80s,AYURVEDIC,energic,energic 31 80s,capsule,energic 31 capsule 80s,0.6666666666666667,0.6666666666666667,cap,80,1.0,0.0,energic 31 capsule,2.0,,,2.0,,,1,ADONIS LABORATORIES PVT LTD,,,7.0,4,0.6666666666666667
ENE0027,energic 31 cap,,capsule,energic,energic 31 capsule,1.0,energic,energic,energic,381651.0,energic 31 capsule 10s,,energic,energic 31 10s,capsule,energic 31 capsule 10s,0.6666666666666667,0.6666666666666667,cap,10,1.0,0.0,energic 31 capsule,2.0,,,2.0,,,1,ADONIS LABORATORIES PVT LTD,,,7.0,4,0.6666666666666667
ENE0027,energic 31 cap,,capsule,energic,energic 31 capsule,1.0,energic,energic,energic,417486.0,energic-31 capsule 10s,Allopathy_RX_A,energic,energic 31 10s,capsule,energic 31 capsule 10s,0.6666666666666667,0.6666666666666667,cap,10,1.0,0.0,energic 31 capsule,2.0,,,2.0,,,1,ADONIS LABORATORIES PVT LTD,,,7.0,4,0.6666666666666667
ENE0027,energic 31 cap,,capsule,energic,energic 31 capsule,1.0,energic,energic,energic,417487.0,energic-31 capsule 40s,Allopathy_RX_A,energic,energic 31 40s,capsule,energic 31 capsule 40s,0.6666666666666667,0.6666666666666667,cap,40,1.0,0.0,energic 31 capsule,2.0,,,2.0,,,1,ADONIS LABORATORIES PVT LTD,,,7.0,4,0.6666666666666667
ENF0010,enfinity cap,,capsule,enfinity,enfinity capsule,1.0,enfinity,enfinity,enfinity,376871.0,enfinity capsule 15s,,enfinity,enfinity 15s,capsule,enfinity capsule 15s,0.4999999999999999,0.4999999999999999,cap,15,1.0,0.0,enfinity capsule,2.0,,,2.0,,,15,EMCURE PHARMACEUTICALS LTD,,,9.19,1,0.4999999999999999
ENT0056,enteropan cap,,capsule,enteropan,enteropan capsule,1.0,enteropan,enteropan,enteropan,187054.0,enteropan capsule 10s,AYURVEDIC,enteropan,enteropan 10s,capsule,enteropan capsule 10s,0.4999999999999999,0.4999999999999999,cap,10,1.0,0.0,enteropan capsule,2.0,,,2.0,,,10,DRF-DR FRESH INC,,,25.0,1,0.4999999999999999
ENZ0216,enzyl 40 cap 28's,,capsule,enzyl,enzyl 40 28s,1.0,enzyl,enzyl,enzyl,369157.0,enzyl 80 capsule 14s,,enzyl,enzyl 80 14s,capsule,enzyl 80 capsule 14s,0.33333333333333337,0.33333333333333337,28,14,1.0,0.0,enzyl 40 capsule 28s,2.0,,,2.0,,,28,SUN PHARMACEUTICAL INDUSTRIES LTD,,,230.0,1,0.33333333333333337
EPO0099,epogreen  15 cap,,capsule,epogreen,epogreen 15 capsule,1.0,epogreen,epogreen,epogreen,417360.0,epogreen 15 capsule,Allopathy_RX_A,epogreen,epogreen 15,capsule,epogreen 15 capsule,0.8164965809277259,0.8164965809277259,cap,,1.0,0.0,epogreen 15 capsule,2.0,,,2.0,,,15,3M INDIA LTD,,,170.0,1,0.8164965809277259
ERN0001,ernest  500mg  cap,,capsule,ernest,ernest 500 capsule,1.0,ernest,ernest,ernest,653362.0,ernest 500mg capsule,Allopathy_RX_A,ernest,ernest 500,capsule,ernest 500mg capsule,0.8164965809277259,0.8164965809277259,cap,erne,1.0,0.0,ernest 500mg capsule,0.0,mg,mg,0.0,500,500,1,OXYGEN PHARMA CARE PVT LTD,,,360.0,1,0.8164965809277259
ESC0141,es cap 500mg tab 10's,,capsule,es,es 500 tablet 10s,1.0,es,es,es,188412.0,es 369 capsule 10s,ALLOPATHY NON-MEDICINE,es,es 369 10s,capsule,es 369 capsule 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,0.0,es capsule 500mg tablet 10s,2.0,mg,,2.0,500,,10,ESPERER BIO RESEARCH PVT LTD,,,117.2,1,0.5773502691896258
EXO0027,exovit  cap,,capsule,exovit,exovit capsule,1.0,exovit,exovit,exovit,653409.0,exovit capsule,Allopathy_RX_A,exovit,exovit,capsule,exovit capsule,0.7071067811865475,0.7071067811865475,cap,,1.0,0.0,exovit capsule,2.0,,,2.0,,,15,EXOTIC LABORATORIES PVT LTD,,,5.66,1,0.7071067811865475
FEM0371,femigen capsule (60cap),,capsule,femigen,femigen 60s,2.0,femigen,femigen,femigen,192824.0,femigen capsule 30s,AYURVEDIC,femigen,femigen 30s,capsule,femigen capsule 30s,0.4999999999999999,0.4999999999999999,60,30,1.0,0.0,femigen capsule 60s,2.0,,,2.0,,,1,3M INDIA LTD,,,210.0,1,0.4999999999999999
FET0005,feton cap,,capsule,feton,feton capsule,1.0,feton,feton,feton,193819.0,feton capsule 10s,AYURVEDIC,feton,feton 10s,capsule,feton capsule 10s,0.4999999999999999,0.4999999999999999,cap,10,1.0,0.0,feton capsule,2.0,,,2.0,,,15,LINCOLIN PHARMACEUTICALS LTD,,,7.55,1,0.4999999999999999
FIL0051,filler cap 30's,,capsule,filler,filler 30s,1.0,filler,filler,filler,535448.0,filler capsule 10s,Allopathy_RX_A,filler,filler 10s,capsule,filler capsule 10s,0.4999999999999999,0.4999999999999999,30,10,1.0,0.0,filler capsule 30s,2.0,,,2.0,,,1,CIAN HEALTH CARE PVT LTD,,,385.0,1,0.4999999999999999
FIT0118,fiteobese cap 10's ( wyu),,capsule,fiteobese,fiteobese 10s wyu,1.0,fiteobese,fiteobese,fiteobese,194624.0,fiteobese capsule 15s,AYURVEDIC,fiteobese,fiteobese 15s,capsule,fiteobese capsule 15s,0.40824829046386296,0.40824829046386296,10,15,1.0,0.0,fiteobese capsule 10s wyu,2.0,,,2.0,,,10,WYU PHARMA,,,15.0,2,0.40824829046386296
FIT0118,fiteobese cap 10's ( wyu),,capsule,fiteobese,fiteobese 10s wyu,1.0,fiteobese,fiteobese,fiteobese,524426.0,fiteobese capsule 30s,Allopathy_RX_A,fiteobese,fiteobese 30s,capsule,fiteobese capsule 30s,0.40824829046386296,0.40824829046386296,10,30,1.0,0.0,fiteobese capsule 10s wyu,2.0,,,2.0,,,10,WYU PHARMA,,,15.0,2,0.40824829046386296
FLO0024,flohale-100  rotacap 30's,,capsule,flohale,flohale 100 30s,1.0,flohale,flohale,flohale,673387.0,flohale-100 rotacapsule 30s,Allopathy_RX_A,flohale,flohale 100 rotacapsule 30s,capsule,flohale 100 rotacapsule 30s,0.8660254037844387,0.8660254037844387,30,30,0.0,0.0,flohale 100 capsule 30s,2.0,,,2.0,,,1,CIPLA LTD,,,3.33,1,0.8660254037844387
FLU0006,flucan  50mg  cap,,capsule,flucan,flucan 50 capsule,1.0,flucan,flucan,flucan,576774.0,flucan 50mg capsule,Allopathy_RX_A,flucan,flucan 50,capsule,flucan 50mg capsule,0.8164965809277259,0.8164965809277259,cap,,1.0,0.0,flucan 50mg capsule,0.0,mg,mg,0.0,50,50,4,BOMBAY TABLET MFG CO PVT LTD,,,14.45,1,0.8164965809277259
FLU0667,flush 500mg cap 30's (rnd),,capsule,flush,flush 500 30s rnd,1.0,flush,flush,flush,673428.0,flush 2mg capsule 10s,Allopathy_RX_A,flush,flush 2 10s,capsule,flush 2mg capsule 10s,0.2886751345948129,0.2886751345948129,30,10,1.0,0.0,flush 500mg capsule 30s rnd,0.0,mg,mg,1.0,500,2,1,RND LABORATORIES PVT LTD,,,5.07,1,0.2886751345948129
FRA0073,fracheal cap 10's,,capsule,fracheal,fracheal 10s,1.0,fracheal,fracheal,fracheal,533444.0,fracheal-plus softgel capsule 10s,Allopathy_RX_A,fracheal,fracheal plus softgel 10s,capsule,fracheal plus softgel capsule 10s,0.7071067811865475,0.7071067811865475,10,10,0.0,0.0,fracheal capsule 10s,2.0,,,2.0,,,10,WINMARCK LIFESCIENCES,,,16.5,1,0.7071067811865475
FRE0117,freelac cap 10's,,capsule,freelac,freelac 10s,1.0,freelac,freelac,freelac,548253.0,freelac-l capsule 10s,Allopathy_RX_A,freelac,freelac l 10s,capsule,freelac l capsule 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,0.0,freelac capsule 10s,2.0,,,2.0,,,10,ABBOTT INDIA LIMITED,,,8.5,1,0.8164965809277259
GAR0186,garlic cap 200's,,capsule,garlic,garlic 200s,1.0,garlic,garlic,garlic,199723.0,garlic pearls capsule 100s,AYURVEDIC,garlic,garlic pearls 100s,capsule,garlic pearls capsule 100s,0.40824829046386296,0.40824829046386296,200,100,1.0,0.0,garlic capsule 200s,2.0,,,2.0,,,1,RANBAXY PHARMA LTD,,,0.65,3,0.40824829046386296
GAR0186,garlic cap 200's,,capsule,garlic,garlic 200s,1.0,garlic,garlic,garlic,199724.0,garlic pearls capsule 30s,AYURVEDIC,garlic,garlic pearls 30s,capsule,garlic pearls capsule 30s,0.40824829046386296,0.40824829046386296,200,30,1.0,0.0,garlic capsule 200s,2.0,,,2.0,,,1,RANBAXY PHARMA LTD,,,0.65,3,0.40824829046386296
GAR0186,garlic cap 200's,,capsule,garlic,garlic 200s,1.0,garlic,garlic,garlic,199725.0,garlic pearls capsule 10s,AYURVEDIC,garlic,garlic pearls 10s,capsule,garlic pearls capsule 10s,0.40824829046386296,0.40824829046386296,200,10,1.0,0.0,garlic capsule 200s,2.0,,,2.0,,,1,RANBAXY PHARMA LTD,,,0.65,3,0.40824829046386296
GEM0153,gemking cap 10's,,capsule,gemking,gemking 10s,1.0,gemking,gemking,gemking,200603.0,gemking soft gelatin capsule 10s,ALLOPATHY NON-MEDICINE,gemking,gemking sg 10s,capsule,gemking sg capsule 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,0.0,gemking capsule 10s,2.0,,,2.0,,,10,AKUMENTIS HEALTHCARE LTD,,,14.19,1,0.8164965809277259
GER0019,gericare  cap,,capsule,gericare,gericare capsule,1.0,gericare,gericare,gericare,653580.0,gericare capsule,Allopathy_RX_A,gericare,gericare,capsule,gericare capsule,0.7071067811865475,0.7071067811865475,cap,,1.0,0.0,gericare capsule,2.0,,,2.0,,,6,MEYER ORGANICS PVT LTD,,,6.67,1,0.7071067811865475
GON0031,goniflex cap 30's (unocare),,capsule,goniflex,goniflex 30s unocare,1.0,goniflex,goniflex,goniflex,204894.0,goniflex capsule 30s,AYURVEDIC,goniflex,goniflex 30s,capsule,goniflex capsule 30s,0.8164965809277259,0.8164965809277259,30,30,0.0,0.0,goniflex capsule 30s unocare,2.0,,,2.0,,,1,UNOCARE LLC,,,499.0,1,0.8164965809277259
GP50001,gp - 500 cap. zlp,,capsule,gp,gp 500 zlp,1.0,gp,gp,gp,205059.0,gp clox capsule 10s,RX,gp,gp clox 10s,capsule,gp clox capsule 10s,0.33333333333333337,0.33333333333333337,,10,1.0,0.0,gp 500 capsule zlp,2.0,,,2.0,,,1,ZENLABS INDIA,,,40.0,1,0.33333333333333337
GRA0340,grab cap 10's (green remedies),,capsule,grab,grab 10s green remedies,1.0,grab,grab,grab,205093.0,grab dsr capsule 10s,RX,grab,grab dsr 10s,capsule,grab dsr capsule 10s,0.5773502691896258,0.5773502691896258,remedie,10,1.0,0.0,grab capsule 10s green remedies,2.0,,,2.0,,,10,GREEN PHARMACEUTICALS PVT LTD,,,7.7,1,0.5773502691896258
HAI0053,hairex caps,,capsule,hairex,hairex capsule,1.0,hairex,hairex,hairex,206335.0,hairex capsule 10s,ALLOPATHY NON-MEDICINE,hairex,hairex 10s,capsule,hairex capsule 10s,0.4999999999999999,0.4999999999999999,cap,10,1.0,0.0,hairex capsule,2.0,,,2.0,,,10,BIOVIZ TECHNOLOGIES PVT.LTD,,,19.9,1,0.4999999999999999
HEP0223,hepa 6 cap 10's,,capsule,hepa,hepa 6 10s,1.0,hepa,hepa,hepa,653724.0,hepa-win plus capsule 10s,Allopathy_RX_A,hepa,hepa win plus 10s,capsule,hepa win plus capsule 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,0.0,hepa 6 capsule 10s,2.0,,,2.0,,,10,DUMMY,,,6.5,1,0.5773502691896258
IGE0016,igest 100mg cap 10's,,capsule,igest,igest 100 10s,1.0,igest,igest,igest,536926.0,igest 100mgï¿½ capsule 10s,Allopathy_RX_A,igest,igest 100ï¿½ 10s,capsule,igest 100mgï¿½ capsule 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,0.0,igest 100mg capsule 10s,2.0,mg,,0.0,100,100,10,CAPITAL PHARMA,,,14.7,1,0.5773502691896258
IMM0017,immunit  cap,,capsule,immunit,immunit capsule,1.0,immunit,immunit,immunit,213851.0,immunit capsule 15s,AYURVEDIC,immunit,immunit 15s,capsule,immunit capsule 15s,0.4999999999999999,0.4999999999999999,cap,15,1.0,0.0,immunit capsule,2.0,,,2.0,,,10,APX-APEX LABORATORIES LTD,,,2.6,2,0.4999999999999999
IMM0017,immunit  cap,,capsule,immunit,immunit capsule,1.0,immunit,immunit,immunit,213852.0,immunit capsule 60s,AYURVEDIC,immunit,immunit 60s,capsule,immunit capsule 60s,0.4999999999999999,0.4999999999999999,cap,60,1.0,0.0,immunit capsule,2.0,,,2.0,,,10,APX-APEX LABORATORIES LTD,,,2.6,2,0.4999999999999999
IMM0037,immunity cap,,capsule,immunity,immunity capsule,1.0,immunity,immunity,immunity,382255.0,immunity booster capsule 30s,,immunity,immunity booster 30s,capsule,immunity booster capsule 30s,0.40824829046386296,0.40824829046386296,cap,30,1.0,0.0,immunity capsule,2.0,,,2.0,,,1,UCB INDIA LTD,,,3.25,1,0.40824829046386296
IMM0072,immuz  cap,,capsule,immuz,immuz capsule,1.0,immuz,immuz,immuz,587617.0,immuz capsule,Allopathy_RX_A,immuz,immuz,capsule,immuz capsule,0.7071067811865475,0.7071067811865475,cap,,1.0,0.0,immuz capsule,2.0,,,2.0,,,1,NOVOLIX PHARMACEUTICALS,,,10.0,1,0.7071067811865475
ITA0001,itaspor 100mg cap 8's,,capsule,itaspor,itaspor 100 8s,1.0,itaspor,itaspor,itaspor,216466.0,itaspor capsule 8s,RX,itaspor,itaspor 8s,capsule,itaspor capsule 8s,0.8164965809277259,0.8164965809277259,8,8,0.0,0.0,itaspor 100mg capsule 8s,2.0,mg,,2.0,100,,8,INTAS PHARMACEUTICALS LTD,,,49.0,1,0.8164965809277259
ITA0002,itaspor 150mg cap,,capsule,itaspor,itaspor 150 capsule,1.0,itaspor,itaspor,itaspor,216466.0,itaspor capsule 8s,RX,itaspor,itaspor 8s,capsule,itaspor capsule 8s,0.40824829046386296,0.40824829046386296,cap,8,1.0,0.0,itaspor 150mg capsule,2.0,mg,,2.0,150,,4,INTAS PHARMACEUTICALS LTD,,,44.88,4,0.40824829046386296
ITA0002,itaspor 150mg cap,,capsule,itaspor,itaspor 150 capsule,1.0,itaspor,itaspor,itaspor,216467.0,itaspor capsule 4s,RX,itaspor,itaspor 4s,capsule,itaspor capsule 4s,0.40824829046386296,0.40824829046386296,cap,4,1.0,0.0,itaspor 150mg capsule,2.0,mg,,2.0,150,,4,INTAS PHARMACEUTICALS LTD,,,44.88,4,0.40824829046386296
ITA0002,itaspor 150mg cap,,capsule,itaspor,itaspor 150 capsule,1.0,itaspor,itaspor,itaspor,216468.0,itaspor capsule 7s,RX,itaspor,itaspor 7s,capsule,itaspor capsule 7s,0.40824829046386296,0.40824829046386296,cap,7,1.0,0.0,itaspor 150mg capsule,2.0,mg,,2.0,150,,4,INTAS PHARMACEUTICALS LTD,,,44.88,4,0.40824829046386296
ITA0002,itaspor 150mg cap,,capsule,itaspor,itaspor 150 capsule,1.0,itaspor,itaspor,itaspor,370622.0,itaspor capsule 10s,,itaspor,itaspor 10s,capsule,itaspor capsule 10s,0.40824829046386296,0.40824829046386296,cap,10,1.0,0.0,itaspor 150mg capsule,2.0,mg,,2.0,150,,4,INTAS PHARMACEUTICALS LTD,,,44.88,4,0.40824829046386296
ITA0030,itaspor 100mg cap 7's,,capsule,itaspor,itaspor 100 7s,1.0,itaspor,itaspor,itaspor,216468.0,itaspor capsule 7s,RX,itaspor,itaspor 7s,capsule,itaspor capsule 7s,0.8164965809277259,0.8164965809277259,7,7,0.0,0.0,itaspor 100mg capsule 7s,2.0,mg,,2.0,100,,7,INTAS PHARMACEUTICALS LTD,,,14.0,1,0.8164965809277259
ITA0047,itaspor 130mg cap 10's,,capsule,itaspor,itaspor 130 10s,1.0,itaspor,itaspor,itaspor,370622.0,itaspor capsule 10s,,itaspor,itaspor 10s,capsule,itaspor capsule 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,0.0,itaspor 130mg capsule 10s,2.0,mg,,2.0,130,,10,INTAS PHARMACEUTICALS LTD,,,22.0,1,0.8164965809277259
ITR0044,itratuf cap 7's,,capsule,itratuf,itratuf 7s,1.0,itratuf,itratuf,itratuf,216797.0,itratuf 100mg capsule 7s,RX,itratuf,itratuf 100 7s,capsule,itratuf 100mg capsule 7s,0.8164965809277259,0.8164965809277259,7,7,0.0,0.0,itratuf capsule 7s,2.0,,mg,2.0,,100,7,ALKEM LABORATORIES LTD,,,16.5,2,0.8164965809277259
ITR0044,itratuf cap 7's,,capsule,itratuf,itratuf 7s,1.0,itratuf,itratuf,itratuf,216800.0,itratuf 200 capsule 7s,RX,itratuf,itratuf 200 7s,capsule,itratuf 200 capsule 7s,0.8164965809277259,0.8164965809277259,7,7,0.0,0.0,itratuf capsule 7s,2.0,,,2.0,,,7,ALKEM LABORATORIES LTD,,,16.5,2,0.8164965809277259
ITR0074,itradus 100mg cap 4's,,capsule,itradus,itradus 100 4s,1.0,itradus,itradus,itradus,216667.0,itradus capsule 4s,RX,itradus,itradus 4s,capsule,itradus capsule 4s,0.8164965809277259,0.8164965809277259,4,4,0.0,0.0,itradus 100mg capsule 4s,2.0,mg,,2.0,100,,1,ZYDUS CADILA HEALTHCARE LTD,,,25.0,1,0.8164965809277259
ITR0116,itrocap-100mg  cap 4's,,capsule,itro,itro 100s 4s,2.0,itro,itro,itro,216850.0,itro dalcare 100 capsule 4s,RX,itro,itro dalcare 100 4s,capsule,itro dalcare 100 capsule 4s,0.5773502691896258,0.5773502691896258,4,4,0.0,0.0,itro capsule 100mgs 4s,2.0,,,2.0,100,,10,SMART LABORATORIES PVT LTD,,,20.0,2,0.5773502691896258
ITR0116,itrocap-100mg  cap 4's,,capsule,itro,itro 100s 4s,2.0,itro,itro,itro,216851.0,itro dalcare 200 capsule 4s,RX,itro,itro dalcare 200 4s,capsule,itro dalcare 200 capsule 4s,0.5773502691896258,0.5773502691896258,4,4,0.0,0.0,itro capsule 100mgs 4s,2.0,,,2.0,100,,10,SMART LABORATORIES PVT LTD,,,20.0,2,0.5773502691896258
ITR0117,itradus 200mg cap 4's,,capsule,itradus,itradus 200 4s,1.0,itradus,itradus,itradus,216667.0,itradus capsule 4s,RX,itradus,itradus 4s,capsule,itradus capsule 4s,0.8164965809277259,0.8164965809277259,4,4,0.0,0.0,itradus 200mg capsule 4s,2.0,mg,,2.0,200,,4,ZYDUS CADILA HEALTHCARE LTD,,,43.75,1,0.8164965809277259
ITR0380,itratop 100 cap 10's,,capsule,itratop,itratop 100 10s,1.0,itratop,itratop,itratop,216794.0,itratop capsule 10s,RX,itratop,itratop 10s,capsule,itratop capsule 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,0.0,itratop 100 capsule 10s,2.0,,,2.0,,,10,YASH PHARMA LAB PVT LTD,,,13.18,1,0.8164965809277259
KAM0065,kamalahar cap,,capsule,kamalahar,kamalahar capsule,1.0,kamalahar,kamalahar,kamalahar,219591.0,kamalahar capsule 30s,NON-MEDICINE,kamalahar,kamalahar 30s,capsule,kamalahar capsule 30s,0.4999999999999999,0.4999999999999999,cap,30,1.0,0.0,kamalahar capsule,2.0,,,2.0,,,10,KHA-KHATORE PHARMACEUTICALS,,,4.75,2,0.4999999999999999
KAM0065,kamalahar cap,,capsule,kamalahar,kamalahar capsule,1.0,kamalahar,kamalahar,kamalahar,219592.0,kamalahar capsule 10s,NON-MEDICINE,kamalahar,kamalahar 10s,capsule,kamalahar capsule 10s,0.4999999999999999,0.4999999999999999,cap,10,1.0,0.0,kamalahar capsule,2.0,,,2.0,,,10,KHA-KHATORE PHARMACEUTICALS,,,4.75,2,0.4999999999999999
