item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_cap,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,id,brand_y,sku_brand,new_brand,medicine_type_y,new_brand2,cosine,max_cosine,quantity_x,quantity_y,quantity_flag,salt_flag,mod_brand2,uom_flag,uom_x,uom_y,strength_flag,strength_x,strength_y,pack,manufacturer,catg,subcatg,mrp,count,mod_cosine
1070084,filocal cap 1*10,,capsule,filocal,filocal 10s,1.0,filocal,filocal,filocal,194372.0,filocal capsule 10s,filocal,filocal 10s,capsule,filocal capsule 10s,,,,,,0.0,filocal capsule 10s,,,,,,,,FOURRTS:-[ VIBRANT ],,,60.0,1,
1070108,rejunuron cap 1*30,,capsule,rejunuron,rejunuron 30s,1.0,rejunuron,rejunuron,rejunuron,288574.0,rejunuron capsule 30s,rejunuron,rejunuron 30s,capsule,rejunuron capsule 30s,,,,,,0.0,rejunuron capsule 30s,,,,,,,,FOURRTS PREMIERE DIABETO,,,367.0,1,
1070112,rejunuron plus cap 1*10,,capsule,rejunuron plus,rejunuron plus 10s,1.0,rejunuron,rejunuron,rejunuron,288581.0,rejunuron plus capsule 10s,rejunuron,rejunuron plus 10s,capsule,rejunuron plus capsule 10s,,,,,,0.0,rejunuron plus capsule 10s,,,,,,,,FOURRTS PREMIERE DIABETO,,,198.0,1,
1070253,itorab cap 1*10,,capsule,itorab,itorab 10s,1.0,itorab,itorab,itorab,216575.0,itorab capsule sr 10s,itorab,itorab 10s,capsule,itorab capsule 10s,,,,,,0.0,itorab capsule 10s,,,,,,,,CIPLA-( NURTURE-1 ),,,141.0,1,
1070255,primaglo 500 cap 1*15,,capsule,primaglo,primaglo 500 15s,1.0,primaglo,primaglo,primaglo,280310.0,primaglo 500mg capsule 15s,primaglo,primaglo 500 15s,capsule,primaglo 500mg capsule 15s,,,,,,0.0,primaglo 500 capsule 15s,,,,,,,,CIPLA-( NURTURE-1 ),,,75.0,1,
1070300,admax-xt cap 1*10,,capsule,admax,admax 10s,1.0,admax,admax,admax,105488.0,admax xt capsule 10s,admax,admax 10s,capsule,admax capsule 10s,,,,,,0.0,admax capsule 10s,,,,,,,,ZUVENTUS-( ODENEA ),,,137.0,1,
1070350,zegerd-20 cap 1*10,,capsule,zegerd,zegerd 20 10s,1.0,zegerd,zegerd,zegerd,346490.0,zegerd 20mg capsule 10s,zegerd,zegerd 20 10s,capsule,zegerd 20mg capsule 10s,,,,,,0.0,zegerd 20 capsule 10s,,,,,,,,AJANTA-[ ALMIRON ],,,50.0,1,
1070366,lanzol-15 cap 1*10,,capsule,lanzol,lanzol 15 10s,1.0,lanzol,lanzol,lanzol,224768.0,lanzol 15mg capsule 10s,lanzol,lanzol 15 10s,capsule,lanzol 15mg capsule 10s,,,,,,0.0,lanzol 15 capsule 10s,,,,,,,,CIPLA-( NURTURE-1 ),,,30.0,1,
1070636,cetgel cap 1*10,,capsule,cetgel,cetgel 10s,1.0,cetgel,cetgel,cetgel,150253.0,cetgel capsule 10s,cetgel,cetgel 10s,capsule,cetgel capsule 10s,,,,,,0.0,cetgel capsule 10s,,,,,,,,UNIVERSAL,,,23.6,1,
1070638,coq-forte cap 1*10,,capsule,coq forte,coq forte 10s,1.0,coq,coq,coq,157900.0,coq forte capsule 10s,coq,coq forte 10s,capsule,coq forte capsule 10s,,,,,,0.0,coq forte capsule 10s,,,,,,,,UNIVERSAL,,,807.0,1,
1080938,talia d3-2k cap 1*10,,capsule,talia d3 2k,talia d3 2k 10s,1.0,talia d3,talia,talia,321375.0,talia d3 2k capsule 10s,talia,talia d3 2k 10s,capsule,talia d3 2k capsule 10s,,,,,,0.0,talia d3 2k capsule 10s,,,,,,,,WANBURY=( LIMITED ),,,59.0,1,
1080954,thiorest 4mg cap 1*10,,capsule,thiorest,thiorest 4 10s,1.0,thiorest,thiorest,thiorest,325975.0,thiorest 4mg capsule 10s,thiorest,thiorest 4 10s,capsule,thiorest 4mg capsule 10s,,,,,,0.0,thiorest 4mg capsule 10s,,,,,,,,AJANTA-[ ALMIRON ],,,95.0,1,
1080991,morease sr cap 1*10,,capsule,morease,morease 10s,1.0,morease,morease,morease,244057.0,morease  sr capsule 10s,morease,morease 10s,capsule,morease capsule 10s,,,,,,0.0,morease capsule 10s,,,,,,,,DR.REDDY-[ RECURA ACE ],,,173.5,1,
1081143,colcoside 4 caps 1*10,,capsule,colcoside,colcoside 4 10s,1.0,colcoside,colcoside,colcoside,156529.0,colcoside 4mg capsule 10s,colcoside,colcoside 4 10s,capsule,colcoside 4mg capsule 10s,,,,,,0.0,colcoside 4 capsule 10s,,,,,,,,ALEMBIC-( OSTEOFIT ),,,97.0,1,
1081221,acmil cap 50mg 1*10,,capsule,acmil,acmil 50 10s,1.0,acmil,acmil,acmil,102855.0,acmil 50mg capsule 10s,acmil,acmil 50 10s,capsule,acmil 50mg capsule 10s,,,,,,0.0,acmil capsule 50mg 10s,,,,,,,,SUN PHARMA=[ SOLUS-M ],,,74.16,1,
1081299,acmil cap 25mg 1*10,,capsule,acmil,acmil 25 10s,1.0,acmil,acmil,acmil,102854.0,acmil 25 mg capsule 10s,acmil,acmil 25 10s,capsule,acmil 25mg capsule 10s,,,,,,0.0,acmil capsule 25mg 10s,,,,,,,,SUN PHARMA=[ SOLUS-M ],,,42.0,1,
1081587,axogurd cap 1*10,,capsule,axogurd,axogurd 10s,1.0,axogurd,axogurd,axogurd,119612.0,axogurd capsule 10s,axogurd,axogurd 10s,capsule,axogurd capsule 10s,,,,,,0.0,axogurd capsule 10s,,,,,,,,ALEMBIC-( OSTEOFIT ),,,175.3,1,
1081737,minoz od-100 cap 1*20,,capsule,minoz od,minoz od 100 20s,1.0,minoz,minoz,minoz,241637.0,minoz od 100 capsule mr 20s,minoz,minoz od 100 20s,capsule,minoz od 100 capsule 20s,,,,,,0.0,minoz od 100 capsule 20s,,,,,,,,SUN PHARMA RIGEL,,,460.0,1,
1081748,silofast d-8 cap 1*10,,capsule,silofast d,silofast d 8 10s,1.0,silofast,silofast,silofast,377018.0,silofast d 8mg capsule 10s,silofast,silofast d 8 10s,capsule,silofast d 8mg capsule 10s,,,,,,0.0,silofast d 8 capsule 10s,,,,,,,,CIPLA-( UROLOGY ),,,461.54,1,
1081768,sotret-10 cap 1*10,,capsule,sotret,sotret 10 10s,1.0,sotret,sotret,sotret,315023.0,sotret 10mg capsule 10s,sotret,sotret 10 10s,capsule,sotret 10mg capsule 10s,,,,,,0.0,sotret 10 capsule 10s,,,,,,,,SUNPHARMA(ORTUS),,,219.0,1,
1081769,sotret-20 cap 1*10,,capsule,sotret,sotret 20 10s,1.0,sotret,sotret,sotret,315024.0,sotret 20mg capsule 10s,sotret,sotret 20 10s,capsule,sotret 20mg capsule 10s,,,,,,0.0,sotret 20 capsule 10s,,,,,,,,SUNPHARMA(ORTUS),,,316.0,1,
1081862,tamfil cap 1*10,,capsule,tamfil,tamfil 10s,1.0,tamfil,tamfil,tamfil,321472.0,tamfil capsule 10s,tamfil,tamfil 10s,capsule,tamfil capsule 10s,,,,,,0.0,tamfil capsule 10s,,,,,,,,FOURRTS:-[ SP. ],,,147.0,1,
1081870,acera-d cap 1*10,,capsule,acera d,acera d 10s,1.0,acera,acera,acera,102037.0,acera d capsule sr 10s,acera,acera d 10s,capsule,acera d capsule 10s,,,,,,0.0,acera d capsule 10s,,,,,,,,IPCA=( PHARMA NEXT),,,118.45,1,
1081879,osteofit-xt cap 1*10,,capsule,osteofit,osteofit 10s,1.0,osteofit,osteofit,osteofit,267370.0,osteofit xt capsule 10s,osteofit,osteofit 10s,capsule,osteofit capsule 10s,,,,,,0.0,osteofit capsule 10s,,,,,,,,ALEMBIC-( OSTEOFIT ),,,229.7,1,
1082218,almecol-b cap 1*10,,capsule,almecol b,almecol b 10s,1.0,almecol,almecol,almecol,108875.0,almecol b capsule 10s,almecol,almecol b 10s,capsule,almecol b capsule 10s,,,,,,0.0,almecol b capsule 10s,,,,,,,,UNISEARCH CD,,,103.0,1,
1082245,fourts active cap 1*10,,capsule,fourts active,fourts active 10s,1.0,fourts,fourts,fourts,197757.0,fourts active capsule 10s,fourts,fourts active 10s,capsule,fourts active capsule 10s,,,,,,0.0,fourts active capsule 10s,,,,,,,,FOURRTS:-[ SP. ],,,200.0,1,
1082289,strone-100 cap 1*10,,capsule,strone,strone 100 10s,1.0,strone,strone,strone,318031.0,strone 100 capsule 10s,strone,strone 100 10s,capsule,strone 100 capsule 10s,,,,,,0.0,strone 100 capsule 10s,,,,,,,,SERUM INSTITUTE OF INDIA,,,98.8,1,
1082291,strone-200 cap 1*10,,capsule,strone,strone 200 10s,1.0,strone,strone,strone,318033.0,strone 200 capsule 10s,strone,strone 200 10s,capsule,strone 200 capsule 10s,,,,,,0.0,strone 200 capsule 10s,,,,,,,,SERUM INSTITUTE OF INDIA,,,292.9,1,
1082297,emfolic-dha cap 1*15,,capsule,emfolic dha,emfolic dha 15s,1.0,emfolic,emfolic,emfolic,185866.0,emfolic dha capsule 15s,emfolic,emfolic dha 15s,capsule,emfolic dha capsule 15s,,,,,,0.0,emfolic dha capsule 15s,,,,,,,,EMCURE:-[ XENNEA ],,,96.2,1,
1082395,gutex cap 1*10,,capsule,gutex,gutex 10s,1.0,gutex,gutex,gutex,205920.0,gutex capsule 10s,gutex,gutex 10s,capsule,gutex capsule 10s,,,,,,0.0,gutex capsule 10s,,,,,,,,NEXGEN-RX-MAIN-DIV,,,149.0,1,
1082400,nexnuron cap 1*10,,capsule,nexnuron,nexnuron 10s,1.0,nexnuron,nexnuron,nexnuron,252738.0,nexnuron capsule 10s,nexnuron,nexnuron 10s,capsule,nexnuron capsule 10s,,,,,,0.0,nexnuron capsule 10s,,,,,,,,NEXGEN-RX-MAIN-DIV,,,170.0,1,
1082404,enlarge cap 1*15,,capsule,enlarge,enlarge 15s,1.0,enlarge,enlarge,enlarge,186848.0,enlarge capsule 15s,enlarge,enlarge 15s,capsule,enlarge capsule 15s,,,,,,0.0,enlarge capsule 15s,,,,,,,,UNIVERSAL,,,158.0,1,
1082447,maxxio-d sg caps 1*10,,capsule,maxxio d sg,maxxio d sg 10s,1.0,maxxio d,maxxio,maxxio,235799.0,maxxio d sg capsule 10s,maxxio,maxxio d sg 10s,capsule,maxxio d sg capsule 10s,,,,,,0.0,maxxio d sg capsule 10s,,,,,,,,ALKEM-(*MEDIVA ),,,55.0,1,
1082517,aurich-200 cap 1*10,,capsule,aurich,aurich 200 10s,1.0,aurich,aurich,aurich,118437.0,aurich 200mg capsule 10s,aurich,aurich 200 10s,capsule,aurich 200mg capsule 10s,,,,,,0.0,aurich 200 capsule 10s,,,,,,,,EMCURE:-[ XENNEX ],,,211.4,1,
1092679,wegalin caps 1*10,,capsule,wegalin,wegalin 10s,1.0,wegalin,wegalin,wegalin,341900.0,wegalin capsule 10s,wegalin,wegalin 10s,capsule,wegalin capsule 10s,,,,,,0.0,wegalin capsule 10s,,,,,,,,RONYD (ASTA)_,,,124.9,1,
1092702,picpro caps 1*10,,capsule,picpro,picpro 10s,1.0,picpro,picpro,picpro,275868.0,picpro capsule 10s,picpro,picpro 10s,capsule,picpro capsule 10s,,,,,,0.0,picpro capsule 10s,,,,,,,,RONYD,,,99.0,1,
1092707,sonirab-it cap 1*10,,capsule,sonirab it,sonirab it 10s,1.0,sonirab,sonirab,sonirab,314844.0,sonirab it capsule sr 10s,sonirab,sonirab it 10s,capsule,sonirab it capsule 10s,,,,,,0.0,sonirab it capsule 10s,,,,,,,,RONYD,,,142.0,1,
1092709,strone-100 cap 1*10,,capsule,strone,strone 100 10s,1.0,strone,strone,strone,318031.0,strone 100 capsule 10s,strone,strone 100 10s,capsule,strone 100 capsule 10s,,,,,,0.0,strone 100 capsule 10s,,,,,,,,SERUM INSTITUTE OF INDIA,,,90.0,1,
1092820,velgut cap 1*15,,capsule,velgut,velgut 15s,1.0,velgut,velgut,velgut,375761.0,velgut capsule 15s,velgut,velgut 15s,capsule,velgut capsule 15s,,,,,,0.0,velgut capsule 15s,,,,,,,,ERIS-{ NIKKOS },,,241.57,1,
1092925,viobel caps 1*10,,capsule,viobel,viobel 10s,1.0,viobel,viobel,viobel,338211.0,viobel capsule 10s,viobel,viobel 10s,capsule,viobel capsule 10s,,,,,,0.0,viobel capsule 10s,,,,,,,,ALGEN HEALTHCARE,,,95.0,1,
1092984,calciem dha caps 1*15,,capsule,calciem dha,calciem dha 15s,1.0,calciem,calciem,calciem,143766.0,calciem dha capsule 15s,calciem,calciem dha 15s,capsule,calciem dha capsule 15s,,,,,,0.0,calciem dha capsule 15s,,,,,,,,EMCURE:-[ XENNEA ],,,125.0,1,
1092998,bevon-cd cap 1*10,,capsule,bevon cd,bevon cd 10s,1.0,bevon,bevon,bevon,361952.0,bevon  cd capsule 10s,bevon,bevon cd 10s,capsule,bevon cd capsule 10s,,,,,,0.0,bevon cd capsule 10s,,,,,,,,ZUVENTUS LIFESTYLE,,,142.9,1,
1093004,vicare caps 1*10,,capsule,vicare,vicare 10s,1.0,vicare,vicare,vicare,337710.0,vicare capsule 10s,vicare,vicare 10s,capsule,vicare capsule 10s,,,,,,0.0,vicare capsule 10s,,,,,,,,EMCURE:-[ XENNEX ],,,76.4,1,
1093286,suprimox plus cap 1*10,,capsule,suprimox plus,suprimox plus 10s,1.0,suprimox,suprimox,suprimox,319466.0,suprimox plus capsule 10s,suprimox,suprimox plus 10s,capsule,suprimox plus capsule 10s,,,,,,0.0,suprimox plus capsule 10s,,,,,,,,SUN PHARMA=[ RESPIRATORY ],,,55.5,1,
1093290,teczine am cap 1*10,,capsule,teczine am,teczine am 10s,1.0,teczine,teczine,teczine,322715.0,teczine am capsule 10s,teczine,teczine am 10s,capsule,teczine am capsule 10s,,,,,,0.0,teczine am capsule 10s,,,,,,,,SUN PHARMA=[ CROSSLAND-1 ],,,78.0,1,
1093305,roles d cap 1*10,,capsule,roles d,roles d 10s,1.0,roles,roles,roles,292590.0,roles d capsule sr 10s,roles,roles d 10s,capsule,roles d capsule 10s,,,,,,0.0,roles d capsule 10s,,,,,,,,SUN PHARMA=[ PHARMA-LIFE ],,,133.0,1,
1093490,trinerve forte cap 1*10,,capsule,trinerve forte,trinerve forte 10s,1.0,trinerve,trinerve,trinerve,329979.0,trinerve forte capsule 10s,trinerve,trinerve forte 10s,capsule,trinerve forte capsule 10s,,,,,,0.0,trinerve forte capsule 10s,,,,,,,,ALKEM-(*ACE ),,,159.5,1,
1093543,revlin m cap 1*10,,capsule,revlin m,revlin m 10s,1.0,revlin,revlin,revlin,290354.0,revlin m capsule 10s,revlin,revlin m 10s,capsule,revlin m capsule 10s,,,,,,0.0,revlin m capsule 10s,,,,,,,,ERIS(VICTUS),,,160.69,1,
1093594,tm 250mg caps 1*10,,capsule,tm,tm 250 10s,1.0,tm,tm,tm,326990.0,tm 250mg capsule 10s,tm,tm 250 10s,capsule,tm 250mg capsule 10s,,,,,,0.0,tm 250mg capsule 10s,,,,,,,,PFIZER-( FUTURA ),,,9.21,1,
1093617,restozeal cap 1*10,,capsule,restozeal,restozeal 10s,1.0,restozeal,restozeal,restozeal,290050.0,restozeal capsule 10s,restozeal,restozeal 10s,capsule,restozeal capsule 10s,,,,,,0.0,restozeal capsule 10s,,,,,,,,FOURRTS PREMIERE DIABETO,,,99.0,1,
1093704,esoz-l cap 1*10,,capsule,esoz l,esoz l 10s,1.0,esoz,esoz,esoz,188984.0,esoz l capsule sr 10s,esoz,esoz l 10s,capsule,esoz l capsule 10s,,,,,,0.0,esoz l capsule 10s,,,,,,,,GLENMARK-[ INTEGRACE ],,,283.5,1,
1093766,elferri z cap 1*30,,capsule,elferri z,elferri z 30s,1.0,elferri,elferri,elferri,185053.0,elferri z capsule 30s,elferri,elferri z 30s,capsule,elferri z capsule 30s,,,,,,0.0,elferri z capsule 30s,,,,,,,,SVIZERA HEALTHCARE,,,59.85,1,
1093894,remens-200 cap 1*10,,capsule,remens,remens 200 10s,1.0,remens,remens,remens,288985.0,remens 200mg capsule 10s,remens,remens 200 10s,capsule,remens 200mg capsule 10s,,,,,,0.0,remens 200 capsule 10s,,,,,,,,SVIZERA HEALTHCARE,,,278.3,1,
1093948,mox-500 cap 1*15,,capsule,mox,mox 500 15s,1.0,mox,mox,mox,244661.0,mox 500mg capsule 15s,mox,mox 500 15s,capsule,mox 500mg capsule 15s,,,,,,0.0,mox 500 capsule 15s,,,,,,,,(RANBAXY),,,108.7,1,
1093950,mox-250 cap 1*15,,capsule,mox,mox 250 15s,1.0,mox,mox,mox,244659.0,mox 250mg capsule 15s,mox,mox 250 15s,capsule,mox 250mg capsule 15s,,,,,,0.0,mox 250 capsule 15s,,,,,,,,SUN PHARMA=[ REXTAR ],,,41.05,1,
1094130,relent-od cap 1*10,,capsule,relent od,relent od 10s,1.0,relent,relent,relent,288728.0,relent od capsule sr 10s,relent,relent od 10s,capsule,relent od capsule 10s,,,,,,0.0,relent od capsule 10s,,,,,,,,DR.REDDY-[ WINTURA ],,,93.0,1,
1094155,glopink cap 1*10,,capsule,glopink,glopink 10s,1.0,glopink,glopink,glopink,203253.0,glopink capsule 10s,glopink,glopink 10s,capsule,glopink capsule 10s,,,,,,0.0,glopink capsule 10s,,,,,,,,WANBURY=( LIMITED ),,,70.0,1,
1104242,party smart cap 5cap,,capsule,party smart,party smart 5s,2.0,party,party,party,381866.0,party smart capsule 5s,party,party smart 5s,capsule,party smart capsule 5s,,,,,,0.0,party smart capsule 5s,,,,,,,,HIMALAYA (ZINDEL-WELLNESS),,,70.0,1,
1104244,oxalobact caps 1*10,,capsule,oxalobact,oxalobact 10s,1.0,oxalobact,oxalobact,oxalobact,268137.0,oxalobact capsule 10s,oxalobact,oxalobact 10s,capsule,oxalobact capsule 10s,,,,,,0.0,oxalobact capsule 10s,,,,,,,,FOURRTS:-[ SP. ],,,126.0,1,
1104264,bonefit caps 1*10,,capsule,bonefit,bonefit 10s,1.0,bonefit,bonefit,bonefit,141112.0,bonefit capsule 10s,bonefit,bonefit 10s,capsule,bonefit capsule 10s,,,,,,0.0,bonefit capsule 10s,,,,,,,,WANBURY=( WELLBONE ),,,99.0,1,
1104345,tamfil s cap 1*10,,capsule,tamfil s,tamfil s 10s,1.0,tamfil,tamfil,tamfil,321474.0,tamfil s capsule pr 10s,tamfil,tamfil s 10s,capsule,tamfil s capsule 10s,,,,,,0.0,tamfil s capsule 10s,,,,,,,,FOURRTS:-[ SP. ],,,520.0,1,
1104555,sonirab-ls cap 1*10,,capsule,sonirab ls,sonirab ls 10s,1.0,sonirab,sonirab,sonirab,314845.0,sonirab ls capsule sr 10s,sonirab,sonirab ls 10s,capsule,sonirab ls capsule 10s,,,,,,0.0,sonirab ls capsule 10s,,,,,,,,RONYD,,,199.0,1,
1104902,compstat cap 1*10,,capsule,compstat,compstat 10s,1.0,compstat,compstat,compstat,157423.0,compstat capsule 10s,compstat,compstat 10s,capsule,compstat capsule 10s,,,,,,0.0,compstat capsule 10s,,,,,,,,UNIVERSAL,,,0.0,1,
1104933,radiance h cap 1*15,,capsule,radiance h,radiance h 15s,1.0,radiance,radiance,radiance,285830.0,radiance  h capsule 15s,radiance,radiance h 15s,capsule,radiance h capsule 15s,,,,,,0.0,radiance h capsule 15s,,,,,,,,UNIVERSAL,,,276.0,1,
1105216,aceret 25 cap 1*10,,capsule,aceret,aceret 25 10s,1.0,aceret,aceret,aceret,102042.0,aceret 25 capsule 10s,aceret,aceret 25 10s,capsule,aceret 25 capsule 10s,,,,,,0.0,aceret 25 capsule 10s,,,,,,,,GLENMARK-[ GRACEWELL SPL ],,,649.0,1,
1105309,benfree caps 1*10,,capsule,benfree,benfree 10s,1.0,benfree,benfree,benfree,124840.0,benfree capsule 10s,benfree,benfree 10s,capsule,benfree capsule 10s,,,,,,0.0,benfree capsule 10s,,,,,,,,GLENMARK-[ HEALTHEON ],,,80.6,1,
1105440,rabefine dsr cap 1*10,,capsule,rabefine dsr,rabefine dsr 10s,1.0,rabefine,rabefine,rabefine,284684.0,rabefine dsr capsule 10s,rabefine,rabefine dsr 10s,capsule,rabefine dsr capsule 10s,,,,,,0.0,rabefine dsr capsule 10s,,,,,,,,GLENMARK-[ MILIEUS ],,,94.0,1,
1105554,altraday cap 1*10,,capsule,altraday,altraday 10s,1.0,altraday,altraday,altraday,109764.0,altraday capsule 10s,altraday,altraday 10s,capsule,altraday capsule 10s,,,,,,0.0,altraday capsule 10s,,,,,,,,SUN PHARMA=[ PHARMA-LIFE ],,,128.0,1,
1105586,esoz-d-20 cap 1*10,,capsule,esoz d,esoz d 20 10s,1.0,esoz,esoz,esoz,363901.0,esoz d 20 capsule sr 10s,esoz,esoz d 20 10s,capsule,esoz d 20 capsule 10s,,,,,,0.0,esoz d 20 capsule 10s,,,,,,,,GLENMARK-[ INTEGRACE ],,,191.0,1,
1105587,esoz-d-40 cap 1*10,,capsule,esoz d,esoz d 40 10s,1.0,esoz,esoz,esoz,363902.0,esoz d 40 capsule sr 10s,esoz,esoz d 40 10s,capsule,esoz d 40 capsule 10s,,,,,,0.0,esoz d 40 capsule 10s,,,,,,,,GLENMARK-[ INTEGRACE ],,,278.5,1,
1105941,pantastic d cap 1*10,,capsule,pantastic d,pantastic d 10s,1.0,pantastic,pantastic,pantastic,270871.0,pantastic d capsule sr 10s,pantastic,pantastic d 10s,capsule,pantastic d capsule 10s,,,,,,0.0,pantastic d capsule 10s,,,,,,,,WANBURY=( SURGLIFE ),,,103.5,1,
1105968,dubagest 200 cap 1*10,,capsule,dubagest,dubagest 200 10s,1.0,dubagest,dubagest,dubagest,181882.0,dubagest 200 capsule 10s,dubagest,dubagest 200 10s,capsule,dubagest 200 capsule 10s,,,,,,0.0,dubagest 200 capsule 10s,,,,,,,,GLENMARK INTERGRACE G@G,,,365.5,1,
1106038,orlean-120 cap 1*10,,capsule,orlean,orlean 120 10s,1.0,orlean,orlean,orlean,266452.0,orlean 120 capsule 10s,orlean,orlean 120 10s,capsule,orlean 120 capsule 10s,,,,,,0.0,orlean 120 capsule 10s,,,,,,,,EMCURE:-[ CRIANTE ],,,456.22,1,
1106047,vitalem cap 1*15,,capsule,vitalem,vitalem 15s,1.0,vitalem,vitalem,vitalem,339014.0,vitalem capsule 15s,vitalem,vitalem 15s,capsule,vitalem capsule 15s,,,,,,0.0,vitalem capsule 15s,,,,,,,,EMCURE:-[ CRIANTE ],,,130.0,1,
1116157,axn green cap 1*10,,capsule,axn green,axn green 10s,1.0,axn,axn,axn,119580.0,axn green capsule 10s,axn,axn green 10s,capsule,axn green capsule 10s,,,,,,0.0,axn green capsule 10s,,,,,,,,ALGEN HEALTHCARE,,,129.0,1,
1116206,minmin cap 1*10,,capsule,minmin,minmin 10s,1.0,minmin,minmin,minmin,241525.0,minmin capsule 10s,minmin,minmin 10s,capsule,minmin capsule 10s,,,,,,0.0,minmin capsule 10s,,,,,,,,RPG:-{ PHARMA },,,263.55,1,
1116250,hosit-xt cap 1*10,,capsule,hosit,hosit 10s,1.0,hosit,hosit,hosit,211737.0,hosit xt capsule 10s,hosit,hosit 10s,capsule,hosit capsule 10s,,,,,,0.0,hosit capsule 10s,,,,,,,,EMCURE:- [CD],,,210.15,1,
1116273,al5zyme caps 1*10,,capsule,al5zyme,al5zyme 10s,1.0,al5zyme,al5zyme,al5zyme,107011.0,al5zyme capsule 10s,al5zyme,al5zyme 10s,capsule,al5zyme capsule 10s,,,,,,0.0,al5zyme capsule 10s,,,,,,,,ALEMBIC-( MAXICA ),,,120.9,1,
1116340,ferdhea cap 1*10,,capsule,ferdhea,ferdhea 10s,1.0,ferdhea,ferdhea,ferdhea,193235.0,ferdhea capsule 10s,ferdhea,ferdhea 10s,capsule,ferdhea capsule 10s,,,,,,0.0,ferdhea capsule 10s,,,,,,,,FOURRTS:-[ SP. ],,,120.0,1,
1116397,liveraid cap 1*15,,capsule,liveraid,liveraid 15s,1.0,liveraid,liveraid,liveraid,229034.0,liveraid capsule 15s,liveraid,liveraid 15s,capsule,liveraid capsule 15s,,,,,,0.0,liveraid capsule 15s,,,,,,,,PHARMED ACE,,,263.0,1,
1116492,orlean-120mg cap 1*10,,capsule,orlean,orlean 120 10s,1.0,orlean,orlean,orlean,266452.0,orlean 120 capsule 10s,orlean,orlean 120 10s,capsule,orlean 120 capsule 10s,,,,,,0.0,orlean 120mg capsule 10s,,,,,,,,ERIS(PHOENIX),,,536.96,1,
1116493,orlean 60mg cap 1*10,,capsule,orlean,orlean 60 10s,1.0,orlean,orlean,orlean,266453.0,orlean 60 capsule 10s,orlean,orlean 60 10s,capsule,orlean 60 capsule 10s,,,,,,0.0,orlean 60mg capsule 10s,,,,,,,,ERIS(PHOENIX),,,242.0,1,
1116568,adk-2 cap 1*10,,capsule,adk,adk 2 10s,1.0,adk,adk,adk,105465.0,adk 2 capsule 10s,adk,adk 2 10s,capsule,adk 2 capsule 10s,,,,,,0.0,adk 2 capsule 10s,,,,,,,,ZUVENTUS-( ODENEA ),,,113.6,1,
1116827,sefstart cap 1*10,,capsule,sefstart,sefstart 10s,1.0,sefstart,sefstart,sefstart,309523.0,sefstart capsule 10s,sefstart,sefstart 10s,capsule,sefstart capsule 10s,,,,,,0.0,sefstart capsule 10s,,,,,,,,ZUVENTUS HEALTHCARE LTD,,,94.7,1,
1116835,triozac plus cap 1*10,,capsule,triozac plus,triozac plus 10s,1.0,triozac,triozac,triozac,362055.0,triozac plus capsule 10s,triozac,triozac plus 10s,capsule,triozac plus capsule 10s,,,,,,0.0,triozac plus capsule 10s,,,,,,,,DR.REDDY-[ TEAM RHEUMATOLOGY ],,,118.0,1,
1116858,rapilif-4 cap 1*15,,capsule,rapilif,rapilif 4 15s,1.0,rapilif,rapilif,rapilif,373802.0,rapilif 4 capsule 15s,rapilif,rapilif 4 15s,capsule,rapilif 4 capsule 15s,,,,,,0.0,rapilif 4 capsule 15s,,,,,,,,IPCA=( URO ),,,269.4,1,
1116861,rapilif-8 cap 1*15,,capsule,rapilif,rapilif 8 15s,1.0,rapilif,rapilif,rapilif,373803.0,rapilif 8 capsule 15s,rapilif,rapilif 8 15s,capsule,rapilif 8 capsule 15s,,,,,,0.0,rapilif 8 capsule 15s,,,,,,,,IPCA=( URO ),,,441.6,1,
1117050,cardium cap 1*10,,capsule,cardium,cardium 10s,1.0,cardium,cardium,cardium,145615.0,cardium capsule 10s,cardium,cardium 10s,capsule,cardium capsule 10s,,,,,,0.0,cardium capsule 10s,,,,,,,,EMCURE:-[ NUCRON-CV ],,,131.2,1,
1117321,zeegut cap 1*10,,capsule,zeegut,zeegut 10s,1.0,zeegut,zeegut,zeegut,346347.0,zeegut capsule 10s,zeegut,zeegut 10s,capsule,zeegut capsule 10s,,,,,,0.0,zeegut capsule 10s,,,,,,,,ERIS-{ MONTANA },,,110.0,1,
1117507,folgel cap 1*15,,capsule,folgel,folgel 15s,1.0,folgel,folgel,folgel,196809.0,folgel capsule 15s,folgel,folgel 15s,capsule,folgel capsule 15s,,,,,,0.0,folgel capsule 15s,,,,,,,,UNIVERSAL,,,0.0,1,
1117590,retinox cap 1*10,,capsule,retinox,retinox 10s,1.0,retinox,retinox,retinox,290158.0,retinox capsule 10s,retinox,retinox 10s,capsule,retinox capsule 10s,,,,,,0.0,retinox capsule 10s,,,,,,,,AJANTA-[ ANWAXX ],,,150.0,1,
1117697,lm-gold cap 1*10,,capsule,lm gold,lm gold 10s,1.0,lm,lm,lm,229443.0,lm gold capsule 10s,lm,lm gold 10s,capsule,lm gold capsule 10s,,,,,,0.0,lm gold capsule 10s,,,,,,,,FOURRTS:-[ VIBRANT ],,,99.9,1,
