item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_tab,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,id,brand_y,medicine_type_y,sku_brand,new_brand,new_brand2,cosine,max_cosine,quantity_x,quantity_y,quantity_flag,mod_brand2,uom_flag,uom_x,uom_y,strength_flag,strength_x,strength_y,salt_flag,pack,manufacturer,catg,subcatg,mrp,count,mod_cosine
317731076,britzilam sr 200 tab 10s,,tablet,britzilam,britzilam 200 10s,1.0,britzilam,britzilam,britzilam,367389.0,britzilam 50 tablet 14s,tablet,britzilam,britzilam 50 14s,britzilam 50 tablet 14s,0.33333333333333337,0.33333333333333337,10,14,1.0,britzilam 200 tablet 10s,2.0,,,2.0,,,0,10s,TORRENT,,,499.0,8,0.33333333333333337
317731076,britzilam sr 200 tab 10s,,tablet,britzilam,britzilam 200 10s,1.0,britzilam,britzilam,britzilam,367390.0,britzilam 50 tablet 15s,tablet,britzilam,britzilam 50 15s,britzilam 50 tablet 15s,0.33333333333333337,0.33333333333333337,10,15,1.0,britzilam 200 tablet 10s,2.0,,,2.0,,,0,10s,TORRENT,,,499.0,8,0.33333333333333337
317731076,britzilam sr 200 tab 10s,,tablet,britzilam,britzilam 200 10s,1.0,britzilam,britzilam,britzilam,367391.0,britzilam 75 tablet 14s,tablet,britzilam,britzilam 75 14s,britzilam 75 tablet 14s,0.33333333333333337,0.33333333333333337,10,14,1.0,britzilam 200 tablet 10s,2.0,,,2.0,,,0,10s,TORRENT,,,499.0,8,0.33333333333333337
317731076,britzilam sr 200 tab 10s,,tablet,britzilam,britzilam 200 10s,1.0,britzilam,britzilam,britzilam,367392.0,britzilam 75 tablet 15s,tablet,britzilam,britzilam 75 15s,britzilam 75 tablet 15s,0.33333333333333337,0.33333333333333337,10,15,1.0,britzilam 200 tablet 10s,2.0,,,2.0,,,0,10s,TORRENT,,,499.0,8,0.33333333333333337
317731076,britzilam sr 200 tab 10s,,tablet,britzilam,britzilam 200 10s,1.0,britzilam,britzilam,britzilam,382976.0,britzilam 10mg tablet 14s,tablet,britzilam,britzilam 10 14s,britzilam 10mg tablet 14s,0.33333333333333337,0.33333333333333337,10,14,1.0,britzilam 200 tablet 10s,2.0,,mg ,2.0,,10,0,10s,TORRENT,,,499.0,8,0.33333333333333337
318331145,neurokem 75 tab 10s,,tablet,neurokem,neurokem 75 10s,1.0,neurokem,neurokem,neurokem,251690.0,neurokem nt 75mg tablet 10s,tablet,neurokem,neurokem nt 75 10s,neurokem nt 75mg tablet 10s,0.8660254037844387,0.8660254037844387,10,10,0.0,neurokem 75 tablet 10s,2.0,,mg ,2.0,,75,0,10s,ALKEM,,,187.0,2,0.8660254037844387
318331145,neurokem 75 tab 10s,,tablet,neurokem,neurokem 75 10s,1.0,neurokem,neurokem,neurokem,251691.0,neurokem  od 75 tablet 10s,tablet,neurokem,neurokem od 75 10s,neurokem od 75 tablet 10s,0.8660254037844387,0.8660254037844387,10,10,0.0,neurokem 75 tablet 10s,2.0,,,2.0,,,0,10s,ALKEM,,,187.0,2,0.8660254037844387
318331192,tofe 10mg tab 10s,,tablet,tofe,tofe 10 10s,1.0,tofe,tofe,tofe,366112.0,tofe tablet 10s,tablet,tofe,tofe 10s,tofe tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,tofe 10mg tablet 10s,2.0,mg ,,2.0,10,,0,10s,ALKEM,,,490.0,1,0.8164965809277259
326330353,fluvoxine cr 50 tab 10s,,tablet,fluvoxine,fluvoxine 50 10s,1.0,fluvoxine,fluvoxine,fluvoxine,196577.0,fluvoxine 200mg tablet cr 10s,tablet,fluvoxine,fluvoxine 200 10s,fluvoxine 200mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,fluvoxine 50 tablet 10s,2.0,,mg ,2.0,,200,0,10s,SUN PHARMA 2,,,195.0,1,0.6666666666666667
331130896,atorva 5mg tab 15 15s,,tablet,atorva,atorva 5 15 15s,1.0,atorva,atorva,atorva,366864.0,atorva 5 tablet 15s,tablet,atorva,atorva 5 15s,atorva 5 tablet 15s,0.8660254037844387,0.8660254037844387,15,15,0.0,atorva 5mg tablet 15 15s,2.0,mg ,,2.0,5,,0,15s,ZYDUS CADILA HEALTHCARE LTD,,,128.75,1,0.8660254037844387
4243,crixan 500 tab 5s,,tablet,crixan,crixan 500 5s,1.0,crixan,crixan,crixan,383373.0,crixan od 500mg er tablet 5s,tablet,crixan,crixan od 500 5s,crixan od 500mg tablet 5s,0.8660254037844387,0.8660254037844387,5,5,0.0,crixan 500 tablet 5s,2.0,,mg ,2.0,,500,0,5s,RANBAXY,,,310.4,1,0.8660254037844387
6053,neurozan tab 15s,,tablet,neurozan,neurozan 15s,1.0,neurozan,neurozan,neurozan,251877.0,neurozan tablet 30s,tablet,neurozan,neurozan 30s,neurozan tablet 30s,0.4999999999999999,0.4999999999999999,15,30,1.0,neurozan tablet 15s,2.0,,,2.0,,,0,15s,MEYER,,,258.0,2,0.4999999999999999
6053,neurozan tab 15s,,tablet,neurozan,neurozan 15s,1.0,neurozan,neurozan,neurozan,251878.0,neurozan tablet 10s,tablet,neurozan,neurozan 10s,neurozan tablet 10s,0.4999999999999999,0.4999999999999999,15,10,1.0,neurozan tablet 15s,2.0,,,2.0,,,0,15s,MEYER,,,258.0,2,0.4999999999999999
8459,zentel tab 10s,,tablet,zentel,zentel 10s,1.0,zentel,zentel,zentel,347194.0,zentel tablet 2s,tablet,zentel,zentel 2s,zentel tablet 2s,0.4999999999999999,0.4999999999999999,10,2,1.0,zentel tablet 10s,2.0,,,2.0,,,0,10s,GALAXO SMITH KLINE LTD,,,9.55,3,0.4999999999999999
8459,zentel tab 10s,,tablet,zentel,zentel 10s,1.0,zentel,zentel,zentel,347195.0,zentel tablet 1s,tablet,zentel,zentel 1s,zentel tablet 1s,0.4999999999999999,0.4999999999999999,10,1,1.0,zentel tablet 10s,2.0,,,2.0,,,0,10s,GALAXO SMITH KLINE LTD,,,9.55,3,0.4999999999999999
8459,zentel tab 10s,,tablet,zentel,zentel 10s,1.0,zentel,zentel,zentel,347196.0,zentel tablet 5s,tablet,zentel,zentel 5s,zentel tablet 5s,0.4999999999999999,0.4999999999999999,10,5,1.0,zentel tablet 10s,2.0,,,2.0,,,0,10s,GALAXO SMITH KLINE LTD,,,9.55,3,0.4999999999999999
8462,zintac 300mg tab 10s,,tablet,zintac,zintac 300 10s,1.0,zintac,zintac,zintac,381209.0,zintac 150mg tablet 20s,tablet,zintac,zintac 150 20s,zintac 150mg tablet 20s,0.33333333333333337,0.33333333333333337,10,20,1.0,zintac 300mg tablet 10s,0.0,mg ,mg ,1.0,300,150,0,10s,NICHOLAS,,,17.7,1,0.33333333333333337
8664,glizid mr 30 tab 15s,,tablet,glizid,glizid 30 15s,1.0,glizid,glizid,glizid,203057.0,glizid 80 tablet 15s,tablet,glizid,glizid 80 15s,glizid 80 tablet 15s,0.6666666666666667,0.6666666666666667,15,15,0.0,glizid 30 tablet 15s,2.0,,,2.0,,,0,15s,MANKIND,,,57.7,5,0.6666666666666667
8664,glizid mr 30 tab 15s,,tablet,glizid,glizid 30 15s,1.0,glizid,glizid,glizid,203065.0,glizid m tablet 15s,tablet,glizid,glizid m 15s,glizid m tablet 15s,0.6666666666666667,0.6666666666666667,15,15,0.0,glizid 30 tablet 15s,2.0,,,2.0,,,0,15s,MANKIND,,,57.7,5,0.6666666666666667
8664,glizid mr 30 tab 15s,,tablet,glizid,glizid 30 15s,1.0,glizid,glizid,glizid,203066.0,glizid mr 30 tablet 10s,tablet,glizid,glizid 30 10s,glizid 30 tablet 10s,0.6666666666666667,0.6666666666666667,15,10,1.0,glizid 30 tablet 15s,2.0,,,2.0,,,0,15s,MANKIND,,,57.7,5,0.6666666666666667
8664,glizid mr 30 tab 15s,,tablet,glizid,glizid 30 15s,1.0,glizid,glizid,glizid,370076.0,glizid xr 30 tablet 10s,tablet,glizid,glizid 30 10s,glizid 30 tablet 10s,0.6666666666666667,0.6666666666666667,15,10,1.0,glizid 30 tablet 15s,2.0,,,2.0,,,0,15s,MANKIND,,,57.7,5,0.6666666666666667
8664,glizid mr 30 tab 15s,,tablet,glizid,glizid 30 15s,1.0,glizid,glizid,glizid,381631.0,glizid mr 30mg tablet 10s,tablet,glizid,glizid 30 10s,glizid 30mg tablet 10s,0.6666666666666667,0.6666666666666667,15,10,1.0,glizid 30 tablet 15s,2.0,,mg ,2.0,,30,0,15s,MANKIND,,,57.7,5,0.6666666666666667
9345,prothiaden tab 15s,,tablet,prothiaden,prothiaden 15s,1.0,prothiaden,prothiaden,prothiaden,281756.0,prothiaden 25mg tablet 15s,tablet,prothiaden,prothiaden 25 15s,prothiaden 25mg tablet 15s,0.8164965809277259,0.8164965809277259,15,15,0.0,prothiaden tablet 15s,2.0,,mg ,2.0,,25,0,15s,ABBOTT INDIA LIMITED,,,161.77,3,0.8164965809277259
9345,prothiaden tab 15s,,tablet,prothiaden,prothiaden 15s,1.0,prothiaden,prothiaden,prothiaden,281758.0,prothiaden 50 tablet 15s,tablet,prothiaden,prothiaden 50 15s,prothiaden 50 tablet 15s,0.8164965809277259,0.8164965809277259,15,15,0.0,prothiaden tablet 15s,2.0,,,2.0,,,0,15s,ABBOTT INDIA LIMITED,,,161.77,3,0.8164965809277259
9345,prothiaden tab 15s,,tablet,prothiaden,prothiaden 15s,1.0,prothiaden,prothiaden,prothiaden,281760.0,prothiaden 75 tablet 15s,tablet,prothiaden,prothiaden 75 15s,prothiaden 75 tablet 15s,0.8164965809277259,0.8164965809277259,15,15,0.0,prothiaden tablet 15s,2.0,,,2.0,,,0,15s,ABBOTT INDIA LIMITED,,,161.77,3,0.8164965809277259
11336,glyciphage vg 2 tab 10s,,tablet,glyciphage vg,glyciphage vg 2 10s,1.0,glyciphage,glyciphage,glyciphage,203958.0,glyciphage g 2 tablet pr 10s,tablet,glyciphage,glyciphage g 2 10s,glyciphage g 2 tablet 10s,0.75,0.75,10,10,0.0,glyciphage vg 2 tablet 10s,2.0,,,2.0,,,1,10s,FRANCO INDIA,,,140.5,1,0.75
13001,isryl-m4 tab 15s,,tablet,isryl m4,isryl m4 15s,1.0,isryl,isryl,isryl,216402.0,isryl m1 tablet sr 15s,tablet,isryl,isryl m1 15s,isryl m1 tablet 15s,0.6666666666666667,0.6666666666666667,15,15,0.0,isryl m4 tablet 15s,2.0,,,2.0,,,0,15s,SYSTOPIC,,,97.5,2,0.6666666666666667
13001,isryl-m4 tab 15s,,tablet,isryl m4,isryl m4 15s,1.0,isryl,isryl,isryl,216403.0,isryl m2 tablet sr 15s,tablet,isryl,isryl m2 15s,isryl m2 tablet 15s,0.6666666666666667,0.6666666666666667,15,15,0.0,isryl m4 tablet 15s,2.0,,,2.0,,,0,15s,SYSTOPIC,,,97.5,2,0.6666666666666667
13880,zostum o tab 10s,,tablet,zostum o,zostum o 10s,1.0,zostum,zostum,zostum,349983.0,zostum o 200mg tablet 10s,tablet,zostum,zostum o 200 10s,zostum o 200mg tablet 10s,0.8660254037844387,0.8660254037844387,10,10,0.0,zostum o tablet 10s,2.0,,mg ,2.0,,200,0,10s,ZUVENTUS,,,483.55,2,0.8660254037844387
13880,zostum o tab 10s,,tablet,zostum o,zostum o 10s,1.0,zostum,zostum,zostum,349985.0,zostum o 50mg tablet dt 10s,tablet,zostum,zostum o 50 10s,zostum o 50mg tablet 10s,0.8660254037844387,0.8660254037844387,10,10,0.0,zostum o tablet 10s,2.0,,mg ,2.0,,50,0,10s,ZUVENTUS,,,483.55,2,0.8660254037844387
14363,olkem 20h tab 10s,,tablet,olkem 20h,olkem 20h 10s,1.0,olkem,olkem,olkem,262253.0,olkem 20h tablet 15s,tablet,olkem,olkem 20h 15s,olkem 20h tablet 15s,0.6666666666666667,0.6666666666666667,10,15,1.0,olkem 20h tablet 10s,2.0,,,2.0,,,0,10s,ALKEM,,,238.0,2,0.6666666666666667
14363,olkem 20h tab 10s,,tablet,olkem 20h,olkem 20h 10s,1.0,olkem,olkem,olkem,262263.0,olkem cl tablet 10s,tablet,olkem,olkem cl 10s,olkem cl tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,olkem 20h tablet 10s,2.0,,,2.0,,,0,10s,ALKEM,,,238.0,2,0.6666666666666667
14857,remo m 1000 tab 15s,,tablet,remo m,remo m 1000 15s,1.0,remo,remo,remo,373915.0,remo m 100mg/1000mg tablet 10s,tablet,remo,remo m 100/1000 10s,remo m 100mg/1000mg tablet 10s,0.6708203932499369,0.6708203932499369,15,10,1.0,remo m 1000 tablet 15s,2.0,,mg ,2.0,,100,0,15s,Glenmark Pharmaceuticals Ltd,,,174.0,2,0.6708203932499369
14857,remo m 1000 tab 15s,,tablet,remo m,remo m 1000 15s,1.0,remo,remo,remo,373919.0,remo zen m 100mg/1000mg tablet 10s,tablet,remo,remo zen m 100/1000 10s,remo zen m 100mg/1000mg tablet 10s,0.6123724356957946,0.6708203932499369,15,10,1.0,remo m 1000 tablet 15s,2.0,,mg ,2.0,,100,0,15s,Glenmark Pharmaceuticals Ltd,,,174.0,2,0.6123724356957946
15034,myosone plus tab 10s,,tablet,myosone plus,myosone plus 10s,1.0,myosone,myosone,myosone,247299.0,myosone sr tablet 10s,tablet,myosone,myosone 10s,myosone tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,myosone plus tablet 10s,2.0,,,2.0,,,1,10s,MACLEODS,,,83.5,2,0.8164965809277259
15034,myosone plus tab 10s,,tablet,myosone plus,myosone plus 10s,1.0,myosone,myosone,myosone,247300.0,myosone tablet 10s,tablet,myosone,myosone 10s,myosone tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,myosone plus tablet 10s,2.0,,,2.0,,,1,10s,MACLEODS,,,83.5,2,0.8164965809277259
15106,suhagra force 50 tab 4s,,tablet,suhagra force,suhagra force 50 4s,1.0,suhagra,suhagra,suhagra,318621.0,suhagra force 50mg/30mg tablet 4s,tablet,suhagra,suhagra force 50/30 4s,suhagra force 50mg/30mg tablet 4s,0.8944271909999159,0.8944271909999159,4,4,0.0,suhagra force 50 tablet 4s,2.0,,mg ,2.0,,50,0,4s,CIPLA GENRIC,,,239.5,2,0.8944271909999159
15106,suhagra force 50 tab 4s,,tablet,suhagra force,suhagra force 50 4s,1.0,suhagra,suhagra,suhagra,318619.0,suhagra 50 tablet 4s,tablet,suhagra,suhagra 50 4s,suhagra 50 tablet 4s,0.8660254037844387,0.8944271909999159,4,4,0.0,suhagra force 50 tablet 4s,2.0,,,2.0,,,0,4s,CIPLA GENRIC,,,239.5,2,0.8660254037844387
15187,thyrox 62.5 tab 120s,,tablet,thyrox 62.5,thyrox 62.5 120s,1.0,thyrox,thyrox,thyrox,326297.0,thyrox 62.5mcg tablet 100s,tablet,thyrox,thyrox 62.5 100s,thyrox 62.5mcg tablet 100s,0.75,0.75,120,100,1.0,thyrox 62.5 tablet 120s,2.0,,mcg ,2.0,,62.5,0,120s,MACLEODS,,,174.61,1,0.75
16983,numlo-d5 tab 15s,,tablet,numlo d5,nuo d5 15s,1.0,numlo,numlo,numlo,257559.0,numlo at tablet 15s,tablet,numlo,nuo at 15s,numlo at tablet 15s,0.6666666666666667,0.6666666666666667,15,15,0.0,numlo d5 tablet 15s,2.0,,,2.0,,,0,15s,Emcure Pharmaceuticals Ltd,,,184.3,3,0.6666666666666667
16983,numlo-d5 tab 15s,,tablet,numlo d5,nuo d5 15s,1.0,numlo,numlo,numlo,257563.0,numlo d tablet 15s,tablet,numlo,nuo d 15s,numlo d tablet 15s,0.6666666666666667,0.6666666666666667,15,15,0.0,numlo d5 tablet 15s,2.0,,,2.0,,,0,15s,Emcure Pharmaceuticals Ltd,,,184.3,3,0.6666666666666667
16983,numlo-d5 tab 15s,,tablet,numlo d5,nuo d5 15s,1.0,numlo,numlo,numlo,257569.0,numlo tm tablet 15s,tablet,numlo,nuo tm 15s,numlo tm tablet 15s,0.6666666666666667,0.6666666666666667,15,15,0.0,numlo d5 tablet 15s,2.0,,,2.0,,,0,15s,Emcure Pharmaceuticals Ltd,,,184.3,3,0.6666666666666667
17589,zoryl 0.5 tab 10s,,tablet,zoryl 0.5,zoryl 0.5 10s,1.0,zoryl,zoryl,zoryl,349907.0,zoryl 0.5 tablet 15s,tablet,zoryl,zoryl 0.5 15s,zoryl 0.5 tablet 15s,0.75,0.75,10,15,1.0,zoryl 0.5 tablet 10s,2.0,,,2.0,,,0,10s,INTAS PHARMACEUTICALS,,,100.0,1,0.75
22314,cz-pex 10 md tab 10s,,tablet,cz pex,cz pex 10 10s,1.0,cz,cz,cz,100072.0,2 cz tablet 10s,tablet,cz,2 cz 10s,2 cz tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,cz pex 10 tablet 10s,2.0,,,2.0,,,0,10s,NEUROPEX PHARMACEUTICAL,,,100.0,3,0.5773502691896258
22314,cz-pex 10 md tab 10s,,tablet,cz pex,cz pex 10 10s,1.0,cz,cz,cz,160816.0,cz 3 tablet 10s,tablet,cz,cz 3 10s,cz 3 tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,cz pex 10 tablet 10s,2.0,,,2.0,,,0,10s,NEUROPEX PHARMACEUTICAL,,,100.0,3,0.5773502691896258
22314,cz-pex 10 md tab 10s,,tablet,cz pex,cz pex 10 10s,1.0,cz,cz,cz,160819.0,cz plus tablet 10s,tablet,cz,cz plus 10s,cz plus tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,cz pex 10 tablet 10s,2.0,,,2.0,,,0,10s,NEUROPEX PHARMACEUTICAL,,,100.0,3,0.5773502691896258
24563,gabapin nt 200 tab 10s,,tablet,gabapin nt,gabapin nt 200 10s,1.0,gabapin,gabapin,gabapin,199318.0,gabapin nt tablet 10s,tablet,gabapin,gabapin nt 10s,gabapin nt tablet 10s,0.8660254037844387,0.8660254037844387,10,10,0.0,gabapin nt 200 tablet 10s,2.0,,,2.0,,,0,10s,INTAS PHARMACEUTICALS,,,237.0,1,0.8660254037844387
24607,moxi-cl 6 tab 6s,,tablet,moxi cl,moxi cl 6 6s,1.0,moxi,moxi,moxi,372055.0,moxi cl 500mg/125mg tablet 6s,tablet,moxi,moxi cl 500/125 6s,moxi cl 500mg/125mg tablet 6s,0.6708203932499369,0.6708203932499369,6,6,0.0,moxi cl 6 tablet 6s,2.0,,mg ,2.0,,500,0,6s,SANSTUTI PHARMACEUTICALS,,,152.0,1,0.6708203932499369
24809,devan-sp tab 10s,,tablet,devan sp,devan sp 10s,1.0,devan,devan,devan,164538.0,devan 50mg tablet er 10s,tablet,devan,devan 50 10s,devan 50mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,devan sp tablet 10s,2.0,,mg ,2.0,,50,0,10s,DEVANN PHARMACEUTICALS,,,149.0,1,0.6666666666666667
25523,eslo at 5mg tab 15s,,tablet,eslo at,eslo at 5 15s,1.0,eslo,eslo,eslo,188691.0,eslo 5 tablet 15s,tablet,eslo,eslo 5 15s,eslo 5 tablet 15s,0.8660254037844387,0.8660254037844387,15,15,0.0,eslo at 5mg tablet 15s,2.0,mg ,,2.0,5,,0,15s,ZUVENTUS,,,184.95,2,0.8660254037844387
25523,eslo at 5mg tab 15s,,tablet,eslo at,eslo at 5 15s,1.0,eslo,eslo,eslo,188695.0,eslo at tablet 15s,tablet,eslo,eslo at 15s,eslo at tablet 15s,0.8660254037844387,0.8660254037844387,15,15,0.0,eslo at 5mg tablet 15s,2.0,mg ,,2.0,5,,0,15s,ZUVENTUS,,,184.95,2,0.8660254037844387
25790,jessica qf tab 1s,,tablet,jessica qf,jessica qf 1s,1.0,jessica,jessica,jessica,370777.0,jessica qf tablet 10s,tablet,jessica,jessica qf 10s,jessica qf tablet 10s,0.6666666666666667,0.6666666666666667,1,10,1.0,jessica qf tablet 1s,2.0,,,2.0,,,0,1s,TTK HEALTHCARE LTD,,,143.0,1,0.6666666666666667
26353,gluvilda od tab 15s,,tablet,gluvilda od,gluvilda od 15s,1.0,gluvilda,gluvilda,gluvilda,370138.0,gluvilda od 100mg tablet 15s,tablet,gluvilda,gluvilda od 100 15s,gluvilda od 100mg tablet 15s,0.8660254037844387,0.8660254037844387,15,15,0.0,gluvilda od tablet 15s,2.0,,mg ,2.0,,100,0,15s,ALKEM,,,165.0,1,0.8660254037844387
27069,immunace extra tab 15s,,tablet,immunace extra,immunace extra 15s,1.0,immunace,immunace,immunace,377242.0,immunace extra tablet 30s,tablet,immunace,immunace extra 30s,immunace extra tablet 30s,0.6666666666666667,0.6666666666666667,15,30,1.0,immunace extra tablet 15s,2.0,,,2.0,,,0,15s,MEYER,,,145.0,2,0.6666666666666667
27069,immunace extra tab 15s,,tablet,immunace extra,immunace extra 15s,1.0,immunace,immunace,immunace,380175.0,immunace extra tablet 10s,tablet,immunace,immunace extra 10s,immunace extra tablet 10s,0.6666666666666667,0.6666666666666667,15,10,1.0,immunace extra tablet 15s,2.0,,,2.0,,,0,15s,MEYER,,,145.0,2,0.6666666666666667
27409,telma act tab 10s,,tablet,telma act,telma act 10s,1.0,telma,telma,telma,323266.0,telma d tablet sr 10s,tablet,telma,telma d 10s,telma d tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,telma act tablet 10s,2.0,,,2.0,,,0,10s,Glenmark Pharmaceuticals Ltd,,,164.5,4,0.6666666666666667
27409,telma act tab 10s,,tablet,telma act,telma act 10s,1.0,telma,telma,telma,323278.0,telma nb tablet 10s,tablet,telma,telma nb 10s,telma nb tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,telma act tablet 10s,2.0,,,2.0,,,0,10s,Glenmark Pharmaceuticals Ltd,,,164.5,4,0.6666666666666667
27409,telma act tab 10s,,tablet,telma act,telma act 10s,1.0,telma,telma,telma,323248.0,telma act 40mg/5mg/6.25mg tablet 10s,tablet,telma,telma act 40/5/6.25 10s,telma act 40mg/5mg/6.25mg tablet 10s,0.6546536707079772,0.6666666666666667,10,10,0.0,telma act tablet 10s,2.0,,mg ,2.0,,40,0,10s,Glenmark Pharmaceuticals Ltd,,,164.5,4,0.6546536707079772
27409,telma act tab 10s,,tablet,telma act,telma act 10s,1.0,telma,telma,telma,323249.0,telma act 80mg/5mg/6.25mg tablet 10s,tablet,telma,telma act 80/5/6.25 10s,telma act 80mg/5mg/6.25mg tablet 10s,0.6546536707079772,0.6666666666666667,10,10,0.0,telma act tablet 10s,2.0,,mg ,2.0,,80,0,10s,Glenmark Pharmaceuticals Ltd,,,164.5,4,0.6546536707079772
28174,sodinor ds tab 10s,,tablet,sodinor ds,sodinor ds 10s,1.0,sodinor,sodinor,sodinor,313998.0,sodinor ds 1000mg tablet 10s,tablet,sodinor,sodinor ds 1000 10s,sodinor ds 1000mg tablet 10s,0.8660254037844387,0.8660254037844387,10,10,0.0,sodinor ds tablet 10s,2.0,,mg ,2.0,,1000,0,10s,YTILIGA PHARMACEUTICALS,,,59.0,1,0.8660254037844387
28689,mek-f tab 10s,,tablet,mek f,mek f 10s,1.0,mek,mek,mek,385438.0,mek forte tablet 10s,tablet,mek,mek forte 10s,mek forte tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,mek f tablet 10s,2.0,,,2.0,,,0,10s,SUNMECK PHARMA PRIVATE LIMITED,,,285.0,1,0.6666666666666667
28866,glura m 1000 tab 10s,,tablet,glura m,glura m 1000 10s,1.0,glura,glura,glura,377275.0,glura m 50mg/1000mg tablet 15s,tablet,glura,glura m 50/1000 15s,glura m 50mg/1000mg tablet 15s,0.6708203932499369,0.6708203932499369,10,15,1.0,glura m 1000 tablet 10s,2.0,,mg ,2.0,,50,0,10s,ERIS PHARMA,,,180.0,2,0.6708203932499369
28866,glura m 1000 tab 10s,,tablet,glura m,glura m 1000 10s,1.0,glura,glura,glura,377288.0,glura m xr 50mg/1000mg tablet 15s,tablet,glura,glura m 50/1000 15s,glura m 50mg/1000mg tablet 15s,0.6708203932499369,0.6708203932499369,10,15,1.0,glura m 1000 tablet 10s,2.0,,mg ,2.0,,50,0,10s,ERIS PHARMA,,,180.0,2,0.6708203932499369
28867,glura m 500 tab 10s,,tablet,glura m,glura m 500 10s,1.0,glura,glura,glura,377289.0,glura m 500mg tablet 15s,tablet,glura,glura m 500 15s,glura m 500mg tablet 15s,0.75,0.75,10,15,1.0,glura m 500 tablet 10s,2.0,,mg ,2.0,,500,0,10s,ERIS PHARMA,,,180.0,1,0.75
28982,ata-mont tablet 10s,,tablet,ata mont,ata mont 10s,1.0,ata,ata,ata,366820.0,ata tablet 10s,tablet,ata,ata 10s,ata tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,ata mont tablet 10s,2.0,,,2.0,,,0,10s,FDC LTD.,,,108.9,2,0.8164965809277259
28982,ata-mont tablet 10s,,tablet,ata mont,ata mont 10s,1.0,ata,ata,ata,366819.0,ata mont 20mg/10mg tablet 10s,tablet,ata,ata mont 20/10 10s,ata mont 20mg/10mg tablet 10s,0.7745966692414834,0.8164965809277259,10,10,0.0,ata mont tablet 10s,2.0,,mg ,2.0,,20,0,10s,FDC LTD.,,,108.9,2,0.7745966692414834
29215,peptopill dsr tab 10c,,tablet,peptopill dsr,peptopill dsr 10c,1.0,peptopill,peptopill,peptopill,373227.0,peptopill 40 tablet 10s,tablet,peptopill,peptopill 40 10s,peptopill 40 tablet 10s,0.33333333333333337,0.33333333333333337,d,10,1.0,peptopill dsr tablet 10c,2.0,,,2.0,,,1,10c,VIGILANT LIFE SCIENCES PVT LTD,,,0.0,1,0.33333333333333337
29251,uc-move tab 10s,,tablet,uc moov,uc moov 10s,1.0,uc,uc,uc,375561.0,uc max tablet 10s,tablet,uc,uc max 10s,uc max tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,uc moov tablet 10s,2.0,,,2.0,,,0,10s,AKSIGEN HOSPITAL CARE,,,713.0,1,0.6666666666666667
29268,clasifix-of tab 10s,,tablet,clasifix of,clasifix of 10s,1.0,clasifix,clasifix,clasifix,153818.0,clasifix 200mg tablet 10s,tablet,clasifix,clasifix 200 10s,clasifix 200mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,clasifix of tablet 10s,2.0,,mg ,2.0,,200,0,10s,GRANDCURE HEALTHCARE PVT LTD,,,0.0,2,0.6666666666666667
29268,clasifix-of tab 10s,,tablet,clasifix of,clasifix of 10s,1.0,clasifix,clasifix,clasifix,153820.0,clasifix of 200 mg/200 mg tablet 10s,tablet,clasifix,clasifix of 200/200 10s,clasifix of 200mg/200mg tablet 10s,0.6546536707079772,0.6666666666666667,10,10,0.0,clasifix of tablet 10s,2.0,,mg ,2.0,,200,0,10s,GRANDCURE HEALTHCARE PVT LTD,,,0.0,2,0.6546536707079772
29568,met xl h 50/12.5 mg tab 20s,,tablet,met h,met h 50/12.5 20s,1.0,met,met,met,371756.0,met xl 12.5 tablet 20s,tablet,met,met 12.5 20s,met 12.5 tablet 20s,0.8164965809277261,0.8164965809277261,20,20,0.0,met h 50/12.5mg tablet 20s,2.0,mg ,,2.0,50/12.5,,1,20s,AJANTA PHARMA LTD,,,177.0,2,0.8164965809277261
29568,met xl h 50/12.5 mg tab 20s,,tablet,met h,met h 50/12.5 20s,1.0,met,met,met,371763.0,met xl h 50 tablet 20s,tablet,met,met h 50 20s,met h 50 tablet 20s,0.8164965809277261,0.8164965809277261,20,20,0.0,met h 50/12.5mg tablet 20s,2.0,mg ,,2.0,50/12.5,,0,20s,AJANTA PHARMA LTD,,,177.0,2,0.8164965809277261
